backend,backend_kind,model,model_kind,params_millions_effective,mode,n_scenarios,latency_geomean_ms,latency_median_of_medians_ms,tokens_per_s_geomean,gpu_peak_mb_median,ollama_load_ms_median,params_millions_config_median,params_millions_measured_median
hf_gpu_fp16,hf,models/gpt2-5m,hf,5.03672,kv_decode,3,390.6412452075977,390.8406000000468,163.8331865494352,539.29345703125,,5.037,5.03672
hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016064,kv_decode,3,170.85261570480273,199.25790000002053,374.59186525173556,538.54931640625,,25.016,25.016064
hf_gpu_fp16,hf,models/gpt2-45m,hf,45.1712,kv_decode,3,345.864335167298,426.2644000000364,185.04365293704709,632.16455078125,,45.171,45.1712
hf_gpu_fp16,hf,models/gpt2-50m,hf,51.475968,kv_decode,3,336.1128920779727,317.76669999999285,190.4122141948456,631.55810546875,,51.476,51.475968
hf_gpu_fp16,hf,models/gpt2-75m,hf,74.824704,kv_decode,3,209.59610093947904,211.46180000005188,305.34919167451545,632.3837890625,,74.825,74.824704
hf_gpu_fp16,hf,models/gpt2-100m,hf,96.08832,kv_decode,3,308.7465442379099,260.15879999999925,207.28976953563478,489.1572265625,,96.088,96.08832
hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.102714,prefill,3,2.159164595312899,2.1899999999277497,2477.1067721515137,630.53759765625,,0.103,0.102714
hf_gpu_fp16,hf,models/gpt2-5m,hf,5.03672,prefill,3,6.691514915872315,6.860199999891847,799.2930313213127,539.29345703125,,5.037,5.03672
hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016064,prefill,3,3.3569191727670904,3.7615000001096632,1593.2707837080977,538.54931640625,,25.016,25.016064
hf_gpu_fp16,hf,models/gpt2-45m,hf,45.1712,prefill,3,6.384089722480096,7.324899999957779,837.7829062154194,632.16455078125,,45.171,45.1712
hf_gpu_fp16,hf,models/gpt2-50m,hf,51.475968,prefill,3,5.207567381996546,4.778700000088065,1027.0594404078158,631.55810546875,,51.476,51.475968
hf_gpu_fp16,hf,models/gpt2-75m,hf,74.824704,prefill,3,3.6619813213508743,2.985200000011901,1460.5430153495035,632.3837890625,,74.825,74.824704
hf_gpu_fp16,hf,models/gpt2-100m,hf,96.08832,prefill,3,5.768505513908771,4.989300000033836,927.1866393025601,489.1572265625,,96.088,96.08832
ollama,ollama,gemma3:270m,ollama,268.1,e2e_kv,3,63.770264516624046,94.1599,776.6452091464687,,130.5971,268.1,268.1
ollama,ollama,gemma3:1b-it-qat,ollama,999.89,e2e_kv,3,214.91166698726818,256.665,328.22806514176654,,131.6544,999.9,999.89
ollama,ollama,qwen2.5:7b,ollama,7600.0,e2e_kv,3,458.3673100616291,399.3464,170.07567972956193,,107.2842,7600.0,7600.0
ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,e2e_kv,3,383.23855666924896,658.1334999999999,137.1583432427071,,134.281,8000.0,8000.0
ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,e2e_kv,3,2135.1876049408556,2517.6367,67.55052007717259,,214.803,20900.0,20900.0
ollama,ollama,gemma3:270m,ollama,268.1,kv_decode,3,60.66923395049668,91.6763,532.8882212581955,,130.5971,268.1,268.1
ollama,ollama,gemma3:1b-it-qat,ollama,999.89,kv_decode,3,209.9905641405009,252.0134,246.83865693012132,,131.6544,999.9,999.89
ollama,ollama,qwen2.5:7b,ollama,7600.0,kv_decode,3,446.0233495933552,387.4662,90.1275870143481,,107.2842,7600.0,7600.0
ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,kv_decode,3,365.8333073610314,646.574,90.65707441085655,,134.281,8000.0,8000.0
ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,kv_decode,3,2082.9244541167036,2468.1512,24.88510263442108,,214.803,20900.0,20900.0
ollama,ollama,gemma3:270m,ollama,268.1,prefill,3,2.507548372798933,2.4836,6459.7194543079195,,130.5971,268.1,268.1
ollama,ollama,gemma3:1b-it-qat,ollama,999.89,prefill,3,4.749831051659573,4.6516,3635.253353464751,,131.6544,999.9,999.89
ollama,ollama,qwen2.5:7b,ollama,7600.0,prefill,3,11.837526734540738,11.8905,3161.9858454458354,,107.2842,7600.0,7600.0
ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,prefill,3,11.772959145776156,11.7456,1512.2295253685008,,134.281,8000.0,8000.0
ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,prefill,3,47.45407818518237,48.1333,1927.349880305399,,214.803,20900.0,20900.0
