task_idx,scenario,backend,backend_kind,model,model_kind,params_millions,params_millions_config,prompt,prompt_chars,gen_tokens_target,call_idx,sample_idx,is_warmup,warmup_idx,rep,mode,status,error,started_at_unix,prompt_tokens,prefill_ms,prefill_cuda_event_ms,kv_decode_ms,kv_decode_ms_equiv,kv_decode_ms_per_token,kv_decode_cuda_event_ms,gen_tokens,gen_tokens_equiv,ollama_wall_ms,ollama_total_duration_ms,ollama_load_ms,ollama_done_reason,params_millions_measured,latency_ms,cuda_event_ms,tokens_total,tokens_per_s,gpu_peak_mb,hf_load_ms
0,short,ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,8000.0,Summarize RLHF in one sentence.,31,64,3,10,False,,2,kv_decode,ok,,1766545733.1188962,19,12.2686,,640.7468,719.435003508772,11.241171929824562,,64,64,848.3644999996613,826.6498,139.1418,stop,8000.0,719.435003508772,,64,88.95869632123016,,
0,short,ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,8000.0,Summarize RLHF in one sentence.,31,64,3,11,False,,2,e2e_kv,ok,,1766545733.1188962,19,12.2686,,640.7468,719.435003508772,11.241171929824562,,64,64,848.3644999996613,826.6498,139.1418,stop,8000.0,731.703603508772,,83,113.43390903363914,,
1,short,hf_cpu_fp32,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,4,12,True,0,,prefill,ok,,1766545733.967382,9,92.01350000012098,,1148.7021000002642,,,,0,,,,,,45.1712,92.01350000012098,,9,97.81173414757798,,8927.160400000048
1,short,hf_cpu_fp32,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,4,13,True,0,,kv_decode,ok,,1766545733.967382,9,92.01350000012098,,1148.7021000002642,,,,64,,,,,,45.1712,1148.7021000002642,,64,55.71505440791419,,8927.160400000048
1,short,hf_cpu_fp32,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,4,14,True,0,,e2e_kv,ok,,1766545733.967382,9,92.01350000012098,,1148.7021000002642,,,,64,,,,,,45.1712,1240.7156000003852,,73,58.83701309145894,,8927.160400000048
1,short,hf_cpu_fp32,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,5,15,False,,0,prefill,ok,,1766545744.1404002,9,22.953600000164442,,1228.1637000000956,,,,0,,,,,,45.1712,22.953600000164442,,9,392.0953575881571,,
1,short,hf_cpu_fp32,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,5,16,False,,0,kv_decode,ok,,1766545744.1404002,9,22.953600000164442,,1228.1637000000956,,,,64,,,,,,45.1712,1228.1637000000956,,64,52.11031721585243,,
1,short,hf_cpu_fp32,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,5,17,False,,0,e2e_kv,ok,,1766545744.1404002,9,22.953600000164442,,1228.1637000000956,,,,64,,,,,,45.1712,1251.11730000026,,73,58.34784636099655,,
1,short,hf_cpu_fp32,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,6,18,False,,1,prefill,ok,,1766545745.3919253,9,14.282499999808351,,853.5251999996945,,,,0,,,,,,45.1712,14.282499999808351,,9,630.1417819093832,,
1,short,hf_cpu_fp32,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,6,19,False,,1,kv_decode,ok,,1766545745.3919253,9,14.282499999808351,,853.5251999996945,,,,64,,,,,,45.1712,853.5251999996945,,64,74.98314050952791,,
1,short,hf_cpu_fp32,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,6,20,False,,1,e2e_kv,ok,,1766545745.3919253,9,14.282499999808351,,853.5251999996945,,,,64,,,,,,45.1712,867.8076999995028,,73,84.12001875535539,,
1,short,hf_cpu_fp32,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,7,21,False,,2,prefill,ok,,1766545746.2602391,9,16.50130000007266,,847.5225000001956,,,,0,,,,,,45.1712,16.50130000007266,,9,545.4115736311909,,
1,short,hf_cpu_fp32,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,7,22,False,,2,kv_decode,ok,,1766545746.2602391,9,16.50130000007266,,847.5225000001956,,,,64,,,,,,45.1712,847.5225000001956,,64,75.51421938648853,,
1,short,hf_cpu_fp32,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,7,23,False,,2,e2e_kv,ok,,1766545746.2602391,9,16.50130000007266,,847.5225000001956,,,,64,,,,,,45.1712,864.0238000002682,,73,84.48841339784545,,
2,medium,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,24,True,0,,prefill,ok,,1766545747.124647,17,686.113899999782,612.8024291992188,319.7454999999536,,,319.6562805175781,0,,,,,,0.102714,686.113899999782,612.8024291992188,17,24.777227221319087,13.068359375,309.4987000004039
2,medium,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,25,True,0,,kv_decode,ok,,1766545747.124647,17,686.113899999782,612.8024291992188,319.7454999999536,,,319.6562805175781,64,,,,,,0.102714,319.7454999999536,319.6562805175781,64,200.15918910511417,13.068359375,309.4987000004039
2,medium,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,26,True,0,,e2e_kv,ok,,1766545747.124647,17,686.113899999782,612.8024291992188,319.7454999999536,,,319.6562805175781,64,,,,,,0.102714,1005.8593999997356,932.4587097167969,81,80.52815333835056,13.068359375,309.4987000004039
2,medium,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,9,27,False,,0,prefill,ok,,1766545748.4409878,17,5.467899999985093,5.398399829864502,218.41779999977007,,,218.35487365722656,0,,,,,,0.102714,5.467899999985093,5.398399829864502,17,3109.0546645049008,13.068359375,
2,medium,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,9,28,False,,0,kv_decode,ok,,1766545748.4409878,17,5.467899999985093,5.398399829864502,218.41779999977007,,,218.35487365722656,64,,,,,,0.102714,218.41779999977007,218.35487365722656,64,293.01641166639064,13.068359375,
2,medium,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,9,29,False,,0,e2e_kv,ok,,1766545748.4409878,17,5.467899999985093,5.398399829864502,218.41779999977007,,,218.35487365722656,64,,,,,,0.102714,223.88569999975516,223.75327348709106,81,361.7917535603595,13.068359375,
2,medium,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,10,30,False,,1,prefill,ok,,1766545748.6656497,17,5.353999999897496,5.250847816467285,228.7293999997928,,,228.65919494628906,0,,,,,,0.102714,5.353999999897496,5.250847816467285,17,3175.196115114955,13.068359375,
2,medium,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,10,31,False,,1,kv_decode,ok,,1766545748.6656497,17,5.353999999897496,5.250847816467285,228.7293999997928,,,228.65919494628906,64,,,,,,0.102714,228.7293999997928,228.65919494628906,64,279.8066186509385,13.068359375,
2,medium,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,10,32,False,,1,e2e_kv,ok,,1766545748.6656497,17,5.353999999897496,5.250847816467285,228.7293999997928,,,228.65919494628906,64,,,,,,0.102714,234.0833999996903,233.91004276275635,81,346.03051732889713,13.068359375,
2,medium,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,11,33,False,,2,prefill,ok,,1766545748.9004328,17,4.042099999878701,3.980288028717041,214.7173999996994,,,214.65699768066406,0,,,,,,0.102714,4.042099999878701,3.980288028717041,17,4205.734643009859,13.068359375,
2,medium,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,11,34,False,,2,kv_decode,ok,,1766545748.9004328,17,4.042099999878701,3.980288028717041,214.7173999996994,,,214.65699768066406,64,,,,,,0.102714,214.7173999996994,214.65699768066406,64,298.0662023668766,13.068359375,
2,medium,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,11,35,False,,2,e2e_kv,ok,,1766545748.9004328,17,4.042099999878701,3.980288028717041,214.7173999996994,,,214.65699768066406,64,,,,,,0.102714,218.7594999995781,218.6372857093811,81,370.2696340051802,13.068359375,
3,micro,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Hello,5,64,12,36,True,0,,prefill,ok,,1766545749.1198332,1,38.18820000014966,38.11532974243164,284.6101999998609,,,284.574462890625,0,,,,,,96.08832,38.18820000014966,38.11532974243164,1,26.186099370907268,208.4775390625,401.59170000015365
3,micro,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Hello,5,64,12,37,True,0,,kv_decode,ok,,1766545749.1198332,1,38.18820000014966,38.11532974243164,284.6101999998609,,,284.574462890625,64,,,,,,96.08832,284.6101999998609,284.574462890625,64,224.86896112659093,208.4775390625,401.59170000015365
3,micro,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Hello,5,64,12,38,True,0,,e2e_kv,ok,,1766545749.1198332,1,38.18820000014966,38.11532974243164,284.6101999998609,,,284.574462890625,64,,,,,,96.08832,322.7984000000106,322.68979263305664,65,201.3640711973723,208.4775390625,401.59170000015365
3,micro,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Hello,5,64,13,39,False,,0,prefill,ok,,1766545749.8631268,1,11.055599999963306,10.982175827026367,362.47610000009445,,,362.4264831542969,0,,,,,,96.08832,11.055599999963306,10.982175827026367,1,90.45189768111356,208.4775390625,
3,micro,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Hello,5,64,13,40,False,,0,kv_decode,ok,,1766545749.8631268,1,11.055599999963306,10.982175827026367,362.47610000009445,,,362.4264831542969,64,,,,,,96.08832,362.47610000009445,362.4264831542969,64,176.56336514320068,208.4775390625,
3,micro,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Hello,5,64,13,41,False,,0,e2e_kv,ok,,1766545749.8631268,1,11.055599999963306,10.982175827026367,362.47610000009445,,,362.4264831542969,64,,,,,,96.08832,373.53170000005775,373.40865898132324,65,174.0146820202675,208.4775390625,
3,micro,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Hello,5,64,14,42,False,,1,prefill,ok,,1766545750.2374978,1,6.429099999877508,6.393824100494385,267.40990000007514,,,267.3879089355469,0,,,,,,96.08832,6.429099999877508,6.393824100494385,1,155.5427664866082,208.4775390625,
3,micro,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Hello,5,64,14,43,False,,1,kv_decode,ok,,1766545750.2374978,1,6.429099999877508,6.393824100494385,267.40990000007514,,,267.3879089355469,64,,,,,,96.08832,267.40990000007514,267.3879089355469,64,239.33294915402166,208.4775390625,
3,micro,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Hello,5,64,14,44,False,,1,e2e_kv,ok,,1766545750.2374978,1,6.429099999877508,6.393824100494385,267.40990000007514,,,267.3879089355469,64,,,,,,96.08832,273.83899999995265,273.78173303604126,65,237.36575140871548,208.4775390625,
3,micro,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Hello,5,64,15,45,False,,2,prefill,ok,,1766545750.5117464,1,4.072200000337034,4.030367851257324,229.98760000018592,,,229.96351623535156,0,,,,,,96.08832,4.072200000337034,4.030367851257324,1,245.56750648721462,208.4775390625,
3,micro,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Hello,5,64,15,46,False,,2,kv_decode,ok,,1766545750.5117464,1,4.072200000337034,4.030367851257324,229.98760000018592,,,229.96351623535156,64,,,,,,96.08832,229.98760000018592,229.96351623535156,64,278.2758722641928,208.4775390625,
3,micro,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Hello,5,64,15,47,False,,2,e2e_kv,ok,,1766545750.5117464,1,4.072200000337034,4.030367851257324,229.98760000018592,,,229.96351623535156,64,,,,,,96.08832,234.05980000052296,233.9938840866089,65,277.70680825949086,208.4775390625,
4,micro,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Hello,5,64,16,48,True,0,,prefill,ok,,1766545750.7462249,30,60.4143,,322.4647,711.6462344827586,11.119472413793103,,0,64,5340.594200000396,5319.0277,4916.4475,stop,7600.0,60.4143,,30,496.5711760295162,,
4,micro,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Hello,5,64,16,49,True,0,,kv_decode,ok,,1766545750.7462249,30,60.4143,,322.4647,711.6462344827586,11.119472413793103,,64,64,5340.594200000396,5319.0277,4916.4475,stop,7600.0,711.6462344827586,,64,89.93232437535025,,
4,micro,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Hello,5,64,16,50,True,0,,e2e_kv,ok,,1766545750.7462249,30,60.4143,,322.4647,711.6462344827586,11.119472413793103,,64,64,5340.594200000396,5319.0277,4916.4475,stop,7600.0,772.0605344827586,,94,121.75211113850708,,
4,micro,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Hello,5,64,17,51,False,,0,prefill,ok,,1766545756.0870082,30,11.4397,,321.4793,709.4715586206897,11.085493103448277,,0,64,469.027399999959,455.1994,101.7337,stop,7600.0,11.4397,,30,2622.4463928249866,,
4,micro,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Hello,5,64,17,52,False,,0,kv_decode,ok,,1766545756.0870082,30,11.4397,,321.4793,709.4715586206897,11.085493103448277,,64,64,469.027399999959,455.1994,101.7337,stop,7600.0,709.4715586206897,,64,90.20798539750459,,
4,micro,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Hello,5,64,17,53,False,,0,e2e_kv,ok,,1766545756.0870082,30,11.4397,,321.4793,709.4715586206897,11.085493103448277,,64,64,469.027399999959,455.1994,101.7337,stop,7600.0,720.9112586206898,,94,130.39052848175655,,
4,micro,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Hello,5,64,18,54,False,,1,prefill,ok,,1766545756.5561116,30,12.3334,,320.795,707.9613793103449,11.06189655172414,,0,64,491.7116999999962,467.6911,112.4759,stop,7600.0,12.3334,,30,2432.4192842200855,,
4,micro,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Hello,5,64,18,55,False,,1,kv_decode,ok,,1766545756.5561116,30,12.3334,,320.795,707.9613793103449,11.06189655172414,,64,64,491.7116999999962,467.6911,112.4759,stop,7600.0,707.9613793103449,,64,90.40041147773499,,
4,micro,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Hello,5,64,18,56,False,,1,e2e_kv,ok,,1766545756.5561116,30,12.3334,,320.795,707.9613793103449,11.06189655172414,,64,64,491.7116999999962,467.6911,112.4759,stop,7600.0,720.2947793103449,,94,130.5021259351643,,
4,micro,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Hello,5,64,19,57,False,,2,prefill,ok,,1766545757.0479312,30,12.0605,,320.2389,706.7341241379311,11.042720689655173,,0,64,496.7757999997957,482.5752,130.535,stop,7600.0,12.0605,,30,2487.459060569628,,
4,micro,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Hello,5,64,19,58,False,,2,kv_decode,ok,,1766545757.0479312,30,12.0605,,320.2389,706.7341241379311,11.042720689655173,,64,64,496.7757999997957,482.5752,130.535,stop,7600.0,706.7341241379311,,64,90.5573932461047,,
4,micro,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Hello,5,64,19,59,False,,2,e2e_kv,ok,,1766545757.0479312,30,12.0605,,320.2389,706.7341241379311,11.042720689655173,,64,64,496.7757999997957,482.5752,130.535,stop,7600.0,718.7946241379311,,94,130.7744894624617,,
5,short,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.037,5.037,Summarize RLHF in one sentence.,31,64,20,60,True,0,,prefill,ok,,1766545757.5449917,9,19.042200000058074,18.980863571166992,373.631800000112,,,373.5980224609375,0,,,,,,5.03672,19.042200000058074,18.980863571166992,9,472.6344645037103,229.62109375,255.69910000012896
5,short,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.037,5.037,Summarize RLHF in one sentence.,31,64,20,61,True,0,,kv_decode,ok,,1766545757.5449917,9,19.042200000058074,18.980863571166992,373.631800000112,,,373.5980224609375,64,,,,,,5.03672,373.631800000112,373.5980224609375,64,171.29162988798282,229.62109375,255.69910000012896
5,short,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.037,5.037,Summarize RLHF in one sentence.,31,64,20,62,True,0,,e2e_kv,ok,,1766545757.5449917,9,19.042200000058074,18.980863571166992,373.631800000112,,,373.5980224609375,64,,,,,,5.03672,392.67400000017005,392.5788860321045,73,185.90484727781413,229.62109375,255.69910000012896
5,short,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.037,5.037,Summarize RLHF in one sentence.,31,64,21,63,False,,0,prefill,ok,,1766545758.1940155,9,6.7125999999007036,6.65008020401001,371.9874000003074,,,371.947509765625,0,,,,,,5.03672,6.7125999999007036,6.65008020401001,9,1340.7621488146372,229.62109375,
5,short,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.037,5.037,Summarize RLHF in one sentence.,31,64,21,64,False,,0,kv_decode,ok,,1766545758.1940155,9,6.7125999999007036,6.65008020401001,371.9874000003074,,,371.947509765625,64,,,,,,5.03672,371.9874000003074,371.947509765625,64,172.04883821319515,229.62109375,
5,short,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.037,5.037,Summarize RLHF in one sentence.,31,64,21,65,False,,0,e2e_kv,ok,,1766545758.1940155,9,6.7125999999007036,6.65008020401001,371.9874000003074,,,371.947509765625,64,,,,,,5.03672,378.7000000002081,378.597589969635,73,192.76472141526244,229.62109375,
5,short,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.037,5.037,Summarize RLHF in one sentence.,31,64,22,66,False,,1,prefill,ok,,1766545758.573173,9,7.199800000307732,7.149727821350098,366.21459999969375,,,366.18035888671875,0,,,,,,5.03672,7.199800000307732,7.149727821350098,9,1250.0347231333265,229.62109375,
5,short,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.037,5.037,Summarize RLHF in one sentence.,31,64,22,67,False,,1,kv_decode,ok,,1766545758.573173,9,7.199800000307732,7.149727821350098,366.21459999969375,,,366.18035888671875,64,,,,,,5.03672,366.21459999969375,366.18035888671875,64,174.76091887121245,229.62109375,
5,short,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.037,5.037,Summarize RLHF in one sentence.,31,64,22,68,False,,1,e2e_kv,ok,,1766545758.573173,9,7.199800000307732,7.149727821350098,366.21459999969375,,,366.18035888671875,64,,,,,,5.03672,373.4144000000015,373.33008670806885,73,195.49326431974694,229.62109375,
5,short,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.037,5.037,Summarize RLHF in one sentence.,31,64,23,69,False,,2,prefill,ok,,1766545758.9471045,9,6.105100000240782,6.061056137084961,365.0708999998642,,,365.03448486328125,0,,,,,,5.03672,6.105100000240782,6.061056137084961,9,1474.1773270945675,229.62109375,
5,short,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.037,5.037,Summarize RLHF in one sentence.,31,64,23,70,False,,2,kv_decode,ok,,1766545758.9471045,9,6.105100000240782,6.061056137084961,365.0708999998642,,,365.03448486328125,64,,,,,,5.03672,365.0708999998642,365.03448486328125,64,175.30841269469522,229.62109375,
5,short,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.037,5.037,Summarize RLHF in one sentence.,31,64,23,71,False,,2,e2e_kv,ok,,1766545758.9471045,9,6.105100000240782,6.061056137084961,365.0708999998642,,,365.03448486328125,64,,,,,,5.03672,371.176000000105,371.0955410003662,73,196.6721986334767,229.62109375,
6,medium,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Explain how backpressure works in an inference service and when to enable queueing.,83,64,24,72,True,0,,prefill,ok,,1766545759.3187582,25,16.7528,,193.2583,193.2583,3.0196609375,,0,64,453.15549999986615,425.6302,177.7733,length,268.1,16.7528,,25,1492.28785635834,,
6,medium,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Explain how backpressure works in an inference service and when to enable queueing.,83,64,24,73,True,0,,kv_decode,ok,,1766545759.3187582,25,16.7528,,193.2583,193.2583,3.0196609375,,64,64,453.15549999986615,425.6302,177.7733,length,268.1,193.2583,,64,331.1630082640694,,
6,medium,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Explain how backpressure works in an inference service and when to enable queueing.,83,64,24,74,True,0,,e2e_kv,ok,,1766545759.3187582,25,16.7528,,193.2583,193.2583,3.0196609375,,64,64,453.15549999986615,425.6302,177.7733,length,268.1,210.0111,,89,423.78712363298894,,
6,medium,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Explain how backpressure works in an inference service and when to enable queueing.,83,64,25,75,False,,0,prefill,ok,,1766545759.7721043,25,1.9618,,124.652,124.652,1.9476875,,0,64,364.3953999999212,330.586,162.7637,length,268.1,1.9618,,25,12743.398919359772,,
6,medium,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Explain how backpressure works in an inference service and when to enable queueing.,83,64,25,76,False,,0,kv_decode,ok,,1766545759.7721043,25,1.9618,,124.652,124.652,1.9476875,,64,64,364.3953999999212,330.586,162.7637,length,268.1,124.652,,64,513.4293874145621,,
6,medium,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Explain how backpressure works in an inference service and when to enable queueing.,83,64,25,77,False,,0,e2e_kv,ok,,1766545759.7721043,25,1.9618,,124.652,124.652,1.9476875,,64,64,364.3953999999212,330.586,162.7637,length,268.1,126.6138,,89,702.9249576270518,,
6,medium,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Explain how backpressure works in an inference service and when to enable queueing.,83,64,26,78,False,,1,prefill,ok,,1766545760.1366806,25,2.2286,,117.2897,117.2897,1.8326515625,,0,64,381.82019999976546,313.9575,153.9866,length,268.1,2.2286,,25,11217.804899937179,,
6,medium,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Explain how backpressure works in an inference service and when to enable queueing.,83,64,26,79,False,,1,kv_decode,ok,,1766545760.1366806,25,2.2286,,117.2897,117.2897,1.8326515625,,64,64,381.82019999976546,313.9575,153.9866,length,268.1,117.2897,,64,545.6574618231609,,
6,medium,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Explain how backpressure works in an inference service and when to enable queueing.,83,64,26,80,False,,1,e2e_kv,ok,,1766545760.1366806,25,2.2286,,117.2897,117.2897,1.8326515625,,64,64,381.82019999976546,313.9575,153.9866,length,268.1,119.5183,,89,744.6558393149836,,
6,medium,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Explain how backpressure works in an inference service and when to enable queueing.,83,64,27,81,False,,2,prefill,ok,,1766545760.5186539,25,2.7305,,119.3413,119.3413,1.8647078125,,0,64,368.99399999992966,332.3741,152.6891,length,268.1,2.7305,,25,9155.832265152902,,
6,medium,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Explain how backpressure works in an inference service and when to enable queueing.,83,64,27,82,False,,2,kv_decode,ok,,1766545760.5186539,25,2.7305,,119.3413,119.3413,1.8647078125,,64,64,368.99399999992966,332.3741,152.6891,length,268.1,119.3413,,64,536.2770474261634,,
