task_idx,scenario,backend,backend_kind,model,model_kind,params_millions,params_millions_config,prompt,prompt_chars,gen_tokens_target,call_idx,sample_idx,is_warmup,warmup_idx,rep,mode,status,error,started_at_unix,prompt_tokens,gen_tokens,prefill_ms,prefill_cuda_event_ms,kv_decode_ms,kv_decode_cuda_event_ms,gpu_peak_mb,hf_load_ms,params_millions_measured,latency_ms,cuda_event_ms,tokens_total,tokens_per_s,kv_decode_ms_equiv,kv_decode_ms_per_token,gen_tokens_equiv,ollama_wall_ms,ollama_total_duration_ms,ollama_load_ms,ollama_done_reason
0,medium,hf_cpu_fp32,hf,models/gpt2-45m,hf,45.171,45.171,Explain how backpressure works in an inference service and when to enable queueing.,83,32,3,11,False,,2,e2e_kv,ok,,1766547501.5183563,17,32,46.39739999993253,,749.476400000276,,,,45.1712,795.8738000002086,,49,61.56755003115715,,,,,,,
1,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,32,4,12,True,0,,prefill,ok,,1766547502.3151743,92,0,803.7963,,1335.7904,,,,20900.0,803.7963,,92,114.45685928138758,1335.7904,41.74345,32,11903.519199999664,11754.0641,9534.2719,length
1,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,32,4,13,True,0,,kv_decode,ok,,1766547502.3151743,92,32,803.7963,,1335.7904,,,,20900.0,1335.7904,,32,23.95585415196875,1335.7904,41.74345,32,11903.519199999664,11754.0641,9534.2719,length
1,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,32,4,14,True,0,,e2e_kv,ok,,1766547502.3151743,92,32,803.7963,,1335.7904,,,,20900.0,2139.5867,,124,57.955118154361315,1335.7904,41.74345,32,11903.519199999664,11754.0641,9534.2719,length
1,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,32,5,15,False,,0,prefill,ok,,1766547514.218843,92,0,55.4208,,1479.4225,,,,20900.0,55.4208,,92,1660.0265604249669,1479.4225,46.231953125,32,1799.1087000000334,1783.3984,231.9808,length
1,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,32,5,16,False,,0,kv_decode,ok,,1766547514.218843,92,32,55.4208,,1479.4225,,,,20900.0,1479.4225,,32,21.63006173016836,1479.4225,46.231953125,32,1799.1087000000334,1783.3984,231.9808,length
1,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,32,5,17,False,,0,e2e_kv,ok,,1766547514.218843,92,32,55.4208,,1479.4225,,,,20900.0,1534.8433,,124,80.7900063804559,1479.4225,46.231953125,32,1799.1087000000334,1783.3984,231.9808,length
1,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,32,6,18,False,,1,prefill,ok,,1766547516.0180616,92,0,60.6082,,1517.4975,,,,20900.0,60.6082,,92,1517.946416491498,1517.4975,47.421796875,32,1860.454799999843,1832.0369,245.7774,length
1,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,32,6,19,False,,1,kv_decode,ok,,1766547516.0180616,92,32,60.6082,,1517.4975,,,,20900.0,1517.4975,,32,21.087349402552558,1517.4975,47.421796875,32,1860.454799999843,1832.0369,245.7774,length
1,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,32,6,20,False,,1,e2e_kv,ok,,1766547516.0180616,92,32,60.6082,,1517.4975,,,,20900.0,1578.1056999999998,,124,78.57521837732416,1517.4975,47.421796875,32,1860.454799999843,1832.0369,245.7774,length
1,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,32,7,21,False,,2,prefill,ok,,1766547517.8806953,92,0,65.1548,,1638.8275,,,,20900.0,65.1548,,92,1412.0218310853536,1638.8275,51.213359375,32,1956.103400000302,1952.3229,237.9143,length
1,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,32,7,22,False,,2,kv_decode,ok,,1766547517.8806953,92,32,65.1548,,1638.8275,,,,20900.0,1638.8275,,32,19.526155132251564,1638.8275,51.213359375,32,1956.103400000302,1952.3229,237.9143,length
1,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,32,7,23,False,,2,e2e_kv,ok,,1766547517.8806953,92,32,65.1548,,1638.8275,,,,20900.0,1703.9823000000001,,124,72.7707089445706,1638.8275,51.213359375,32,1956.103400000302,1952.3229,237.9143,length
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,32,8,24,True,0,,prefill,ok,,1766547519.8370373,9,0,875.1932000000124,,1576.4792999998463,,,317.0372999998108,96.08832,875.1932000000124,,9,10.283443701344883,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,32,8,25,True,0,,kv_decode,ok,,1766547519.8370373,9,32,875.1932000000124,,1576.4792999998463,,,317.0372999998108,96.08832,1576.4792999998463,,32,20.29839529133248,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,32,8,26,True,0,,e2e_kv,ok,,1766547519.8370373,9,32,875.1932000000124,,1576.4792999998463,,,317.0372999998108,96.08832,2451.6724999998587,,41,16.723277680849446,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,32,9,27,False,,0,prefill,ok,,1766547522.6073146,9,0,64.98839999994743,,1555.78370000012,,,,96.08832,64.98839999994743,,9,138.48625293140438,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,32,9,28,False,,0,kv_decode,ok,,1766547522.6073146,9,32,64.98839999994743,,1555.78370000012,,,,96.08832,1555.78370000012,,32,20.568411919984463,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,32,9,29,False,,0,e2e_kv,ok,,1766547522.6073146,9,32,64.98839999994743,,1555.78370000012,,,,96.08832,1620.7721000000674,,41,25.296585497737958,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,32,10,30,False,,1,prefill,ok,,1766547524.2286327,9,0,51.99379999976372,,1323.7711000001582,,,,96.08832,51.99379999976372,,9,173.0975616331351,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,32,10,31,False,,1,kv_decode,ok,,1766547524.2286327,9,32,51.99379999976372,,1323.7711000001582,,,,96.08832,1323.7711000001582,,32,24.17336350672422,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,32,10,32,False,,1,e2e_kv,ok,,1766547524.2286327,9,32,51.99379999976372,,1323.7711000001582,,,,96.08832,1375.764899999922,,41,29.80160345710399,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,32,11,33,False,,2,prefill,ok,,1766547525.6050096,9,0,52.37729999998919,,1181.3159000002997,,,,96.08832,52.37729999998919,,9,171.83016306686022,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,32,11,34,False,,2,kv_decode,ok,,1766547525.6050096,9,32,52.37729999998919,,1181.3159000002997,,,,96.08832,1181.3159000002997,,32,27.08843587053377,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,32,11,35,False,,2,e2e_kv,ok,,1766547525.6050096,9,32,52.37729999998919,,1181.3159000002997,,,,96.08832,1233.693200000289,,41,33.23354623336693,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,32,12,36,True,0,,prefill,ok,,1766547526.8392096,17,0,855.6286000002729,722.2056884765625,282.2088999996595,282.1191711425781,207.6767578125,434.4274999998561,96.08832,855.6286000002729,722.2056884765625,17,19.868433570353513,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,32,12,37,True,0,,kv_decode,ok,,1766547526.8392096,17,32,855.6286000002729,722.2056884765625,282.2088999996595,282.1191711425781,207.6767578125,434.4274999998561,96.08832,282.2088999996595,282.1191711425781,32,113.39117937116303,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,32,12,38,True,0,,e2e_kv,ok,,1766547526.8392096,17,32,855.6286000002729,722.2056884765625,282.2088999996595,282.1191711425781,207.6767578125,434.4274999998561,96.08832,1137.8374999999323,1004.3248596191406,49,43.064145802896206,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,32,13,39,False,,0,prefill,ok,,1766547528.4160416,17,0,4.9245000000155414,4.855807781219482,120.33010000004651,120.30054473876953,207.6767578125,,96.08832,4.9245000000155414,4.855807781219482,17,3452.1271194936235,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,32,13,40,False,,0,kv_decode,ok,,1766547528.4160416,17,32,4.9245000000155414,4.855807781219482,120.33010000004651,120.30054473876953,207.6767578125,,96.08832,120.33010000004651,120.30054473876953,32,265.9351234644335,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,32,13,41,False,,0,e2e_kv,ok,,1766547528.4160416,17,32,4.9245000000155414,4.855807781219482,120.33010000004651,120.30054473876953,207.6767578125,,96.08832,125.25460000006206,125.15635251998901,49,391.20319732748914,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,32,14,42,False,,1,prefill,ok,,1766547528.542033,17,0,4.557300000215037,4.51859188079834,121.20009999989634,121.17180633544922,207.6767578125,,96.08832,4.557300000215037,4.51859188079834,17,3730.278893028296,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,32,14,43,False,,1,kv_decode,ok,,1766547528.542033,17,32,4.557300000215037,4.51859188079834,121.20009999989634,121.17180633544922,207.6767578125,,96.08832,121.20009999989634,121.17180633544922,32,264.02618479710304,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,32,14,44,False,,1,e2e_kv,ok,,1766547528.542033,17,32,4.557300000215037,4.51859188079834,121.20009999989634,121.17180633544922,207.6767578125,,96.08832,125.75740000011137,125.69039821624756,49,389.63909877237126,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,32,15,45,False,,2,prefill,ok,,1766547528.6682856,17,0,4.730900000140537,4.687871932983398,117.55519999996977,117.52105712890625,207.6767578125,,96.08832,4.730900000140537,4.687871932983398,17,3593.3966051903435,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,32,15,46,False,,2,kv_decode,ok,,1766547528.6682856,17,32,4.730900000140537,4.687871932983398,117.55519999996977,117.52105712890625,207.6767578125,,96.08832,117.55519999996977,117.52105712890625,32,272.21254355407694,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,32,15,47,False,,2,e2e_kv,ok,,1766547528.6682856,17,32,4.730900000140537,4.687871932983398,117.55519999996977,117.52105712890625,207.6767578125,,96.08832,122.28610000011031,122.20892906188965,49,400.6996706899296,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,32,16,48,True,0,,prefill,ok,,1766547528.7912142,17,0,15.092700000423065,15.005696296691895,153.55589999990116,153.48326110839844,316.27099609375,331.54259999992064,51.475968,15.092700000423065,15.005696296691895,17,1126.3723521651839,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,32,16,49,True,0,,kv_decode,ok,,1766547528.7912142,17,32,15.092700000423065,15.005696296691895,153.55589999990116,153.48326110839844,316.27099609375,331.54259999992064,51.475968,153.55589999990116,153.48326110839844,32,208.39316496481476,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,32,16,50,True,0,,e2e_kv,ok,,1766547528.7912142,17,32,15.092700000423065,15.005696296691895,153.55589999990116,153.48326110839844,316.27099609375,331.54259999992064,51.475968,168.64860000032422,168.48895740509033,49,290.5449556053581,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,32,17,51,False,,0,prefill,ok,,1766547529.2928224,17,0,9.890000000268628,9.809696197509766,147.8610000003755,147.77719116210938,316.27099609375,,51.475968,9.890000000268628,9.809696197509766,17,1718.9079878198436,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,32,17,52,False,,0,kv_decode,ok,,1766547529.2928224,17,32,9.890000000268628,9.809696197509766,147.8610000003755,147.77719116210938,316.27099609375,,51.475968,147.8610000003755,147.77719116210938,32,216.41947504696122,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,32,17,53,False,,0,e2e_kv,ok,,1766547529.2928224,17,32,9.890000000268628,9.809696197509766,147.8610000003755,147.77719116210938,316.27099609375,,51.475968,157.75100000064413,157.58688735961914,49,310.6160975195081,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,32,18,54,False,,1,prefill,ok,,1766547529.4513102,17,0,4.697100000157661,4.647808074951172,132.9182999998011,132.87628173828125,316.27099609375,,51.475968,4.697100000157661,4.647808074951172,17,3619.2544334651984,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,32,18,55,False,,1,kv_decode,ok,,1766547529.4513102,17,32,4.697100000157661,4.647808074951172,132.9182999998011,132.87628173828125,316.27099609375,,51.475968,132.9182999998011,132.87628173828125,32,240.74939267240018,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,32,18,56,False,,1,e2e_kv,ok,,1766547529.4513102,17,32,4.697100000157661,4.647808074951172,132.9182999998011,132.87628173828125,316.27099609375,,51.475968,137.61539999995875,137.52408981323242,49,356.06480088721673,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,32,19,57,False,,2,prefill,ok,,1766547529.5896146,17,0,5.429700000149751,5.380095958709717,134.94450000007419,134.90789794921875,316.27099609375,,51.475968,5.429700000149751,5.380095958709717,17,3130.9280438203104,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,32,19,58,False,,2,kv_decode,ok,,1766547529.5896146,17,32,5.429700000149751,5.380095958709717,134.94450000007419,134.90789794921875,316.27099609375,,51.475968,134.94450000007419,134.90789794921875,32,237.13452567523987,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,32,19,59,False,,2,e2e_kv,ok,,1766547529.5896146,17,32,5.429700000149751,5.380095958709717,134.94450000007419,134.90789794921875,316.27099609375,,51.475968,140.37420000022394,140.28799390792847,49,349.0669937917497,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,32,20,60,True,0,,prefill,ok,,1766547529.7306254,9,0,102.56470000012996,,651.5628000001925,,,139.35720000017682,51.475968,102.56470000012996,,9,87.74948885911621,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,32,20,61,True,0,,kv_decode,ok,,1766547529.7306254,9,32,102.56470000012996,,651.5628000001925,,,139.35720000017682,51.475968,651.5628000001925,,32,49.11268721908394,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,32,20,62,True,0,,e2e_kv,ok,,1766547529.7306254,9,32,102.56470000012996,,651.5628000001925,,,139.35720000017682,51.475968,754.1275000003225,,41,54.36746438763004,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,32,21,63,False,,0,prefill,ok,,1766547530.624795,9,0,21.876799999972718,,825.8495999998559,,,,51.475968,21.876799999972718,,9,411.39471952073535,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,32,21,64,False,,0,kv_decode,ok,,1766547530.624795,9,32,21.876799999972718,,825.8495999998559,,,,51.475968,825.8495999998559,,32,38.747975418291155,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,32,21,65,False,,0,e2e_kv,ok,,1766547530.624795,9,32,21.876799999972718,,825.8495999998559,,,,51.475968,847.7263999998286,,41,48.36466105102813,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,32,22,66,False,,1,prefill,ok,,1766547531.4732924,9,0,46.15719999992507,,883.2342999999128,,,,51.475968,46.15719999992507,,9,194.9858310299284,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,32,22,67,False,,1,kv_decode,ok,,1766547531.4732924,9,32,46.15719999992507,,883.2342999999128,,,,51.475968,883.2342999999128,,32,36.23047700933168,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,32,22,68,False,,1,e2e_kv,ok,,1766547531.4732924,9,32,46.15719999992507,,883.2342999999128,,,,51.475968,929.3914999998378,,41,44.1148859226786,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,32,23,69,False,,2,prefill,ok,,1766547532.4033802,9,0,41.26209999958519,,887.2151000000486,,,,51.475968,41.26209999958519,,9,218.11783695183905,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,32,23,70,False,,2,kv_decode,ok,,1766547532.4033802,9,32,41.26209999958519,,887.2151000000486,,,,51.475968,887.2151000000486,,32,36.06791633731014,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,32,23,71,False,,2,e2e_kv,ok,,1766547532.4033802,9,32,41.26209999958519,,887.2151000000486,,,,51.475968,928.4771999996337,,41,44.158327205036564,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,32,24,72,True,0,,prefill,ok,,1766547533.33273,9,0,49.09459999998944,49.00678253173828,101.23010000006616,101.19475555419922,408.2998046875,235.47050000024683,45.1712,49.09459999998944,49.00678253173828,9,183.31955041902646,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,32,24,73,True,0,,kv_decode,ok,,1766547533.33273,9,32,49.09459999998944,49.00678253173828,101.23010000006616,101.19475555419922,408.2998046875,235.47050000024683,45.1712,101.23010000006616,101.19475555419922,32,316.1115122871467,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,32,24,74,True,0,,e2e_kv,ok,,1766547533.33273,9,32,49.09459999998944,49.00678253173828,101.23010000006616,101.19475555419922,408.2998046875,235.47050000024683,45.1712,150.3247000000556,150.2015380859375,41,272.74293579155545,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,32,25,75,False,,0,prefill,ok,,1766547533.719576,9,0,3.9824999998927524,3.932159900665283,103.26609999992797,103.2323226928711,408.2998046875,,45.1712,3.9824999998927524,3.932159900665283,9,2259.8870057105755,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,32,25,76,False,,0,kv_decode,ok,,1766547533.719576,9,32,3.9824999998927524,3.932159900665283,103.26609999992797,103.2323226928711,408.2998046875,,45.1712,103.26609999992797,103.2323226928711,32,309.87904065344117,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,32,25,77,False,,0,e2e_kv,ok,,1766547533.719576,9,32,3.9824999998927524,3.932159900665283,103.26609999992797,103.2323226928711,408.2998046875,,45.1712,107.24859999982073,107.16448259353638,41,382.289372542565,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,32,26,78,False,,1,prefill,ok,,1766547533.8276253,9,0,4.052799999954004,3.999743938446045,102.73229999984324,102.70207977294922,408.2998046875,,45.1712,4.052799999954004,3.999743938446045,9,2220.68693251632,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,32,26,79,False,,1,kv_decode,ok,,1766547533.8276253,9,32,4.052799999954004,3.999743938446045,102.73229999984324,102.70207977294922,408.2998046875,,45.1712,102.73229999984324,102.70207977294922,32,311.4891811051522,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,32,26,80,False,,1,e2e_kv,ok,,1766547533.8276253,9,32,4.052799999954004,3.999743938446045,102.73229999984324,102.70207977294922,408.2998046875,,45.1712,106.78509999979724,106.70182371139526,41,383.948696963133,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,32,27,81,False,,2,prefill,ok,,1766547533.9349968,9,0,4.1544999999132415,4.111264228820801,102.66450000017358,102.6079330444336,408.2998046875,,45.1712,4.1544999999132415,4.111264228820801,9,2166.32567100444,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,32,27,82,False,,2,kv_decode,ok,,1766547533.9349968,9,32,4.1544999999132415,4.111264228820801,102.66450000017358,102.6079330444336,408.2998046875,,45.1712,102.66450000017358,102.6079330444336,32,311.69488966435233,,,,,,,
