latency_ms,tokens,tokens_per_s,status,scenario,prompt_set,backend,model,quantization,error,wall_ms,ollama_eval_ms,ollama_prompt_eval_ms
423.074225000164,129,304.91103540980305,ok,single_micro,micro,transformers-gpu,models/gpt2-100m,fp32,,,,
432.4076690027141,129,298.3295839722729,ok,single_micro,micro,transformers-gpu,models/gpt2-100m,fp32,,,,
427.68946800060803,129,301.62070766684536,ok,single_micro,micro,transformers-gpu,models/gpt2-100m,fp32,,,,
414.2011080039083,129,311.44291385812227,ok,single_micro,micro,transformers-gpu,models/gpt2-100m,fp32,,,,
413.76988100091694,129,311.76749667700955,ok,single_micro,micro,transformers-gpu,models/gpt2-100m,fp32,,,,
416.75265899539227,129,309.5361174442471,ok,single_micro,micro,transformers-gpu,models/gpt2-100m,fp32,,,,
410.9975570027018,129,313.8704787949676,ok,single_micro,micro,transformers-gpu,models/gpt2-100m,fp32,,,,
418.76546799903736,129,308.04832264798046,ok,single_micro,micro,transformers-gpu,models/gpt2-100m,fp32,,,,
418.7778229970718,129,308.0392344484345,ok,single_micro,micro,transformers-gpu,models/gpt2-100m,fp32,,,,
419.10040299990214,129,307.80213780903983,ok,single_micro,micro,transformers-gpu,models/gpt2-100m,fp32,,,,
436.78823499794817,129,295.337625109353,ok,single_micro,micro,transformers-gpu,models/gpt2-100m,fp32,,,,
0.0,0,0.0,error,single_micro,micro,transformers-gpu-compile,models/gpt2-100m,fp32,,,,
432.6009630021872,137,316.68907773399326,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
434.8464700015029,139,319.6530490393991,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
436.66178599960404,137,313.74396476298074,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
425.32215399842244,139,326.8110976427425,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
425.33084099704865,137,322.10220090988093,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
437.8751159965759,139,317.44210831356526,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
420.8640650031157,137,325.5207830561295,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
438.138756006083,139,317.25109476065194,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
432.96810500032734,137,316.42053633464855,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
414.928535996296,139,334.9974464066285,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
435.2987940001185,137,314.7263486329868,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
421.39147400303045,139,329.8595452811662,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
434.4133890044759,137,315.3678120141653,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
427.2715879997122,139,325.3200163641436,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
423.9557219989365,137,323.1469535404541,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
441.4676300002611,139,314.8588719855129,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
428.56462499912595,137,319.67174145621425,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
426.9678090058733,139,325.5514750014513,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
422.89079599868273,137,323.9607040310869,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
427.3400959937135,139,325.2678634724807,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
428.874987999734,137,319.4404053240917,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
501.0788590006996,139,277.40144590655325,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
506.1529989980045,137,270.66914603135666,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
447.1555459967931,139,310.85379851466024,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
431.5542580006877,137,317.45718518615956,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
455.20092300284887,139,305.35966202144556,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
433.23677300213603,137,316.2243109019846,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
453.23045800614636,139,306.6872438615213,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
425.94175200065365,137,321.6402227687455,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
432.96898400149075,139,321.03916247155803,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
0.0,0,0.0,error,single_short,short,transformers-gpu-compile,models/gpt2-100m,fp32,,,,
434.17753300309414,145,333.9647701185097,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
418.235323006229,147,351.47676897154537,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
429.7291250040871,145,337.421858475664,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
433.6356649946538,147,338.99425685341714,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
418.50680500647286,145,346.46987400302214,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
427.91289699380286,147,343.5278558620515,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
402.10687100625364,145,360.6006523518096,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
410.9279210024397,147,357.7269698330556,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
404.4783909994294,145,358.48639439481093,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
410.4528140014736,147,358.14104565859367,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
417.0964209988597,145,347.6414390052904,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
413.4685959943454,147,355.5288150638903,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
481.202636998205,145,301.3283570192507,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
431.6449019970605,147,340.55771148897077,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
414.6421580007882,145,349.6991253834936,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
419.17012299381895,147,350.69293333715876,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
416.7409400033648,145,347.93797796499007,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
422.66018800000893,147,347.7971291679757,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
433.8450750001357,145,334.22068926322294,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
430.8737169994856,147,341.1672473867221,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
421.0059300021385,145,344.41320101895826,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
423.18173000239767,147,347.368493434646,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
437.8722090041265,145,331.1468438012551,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
427.3220340037369,147,344.00285569808574,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
428.9306740029133,145,338.0499665524391,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
429.29388700576965,147,342.4227654982293,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
494.7431380060152,145,293.08137670064474,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
477.53439500229433,147,307.83122962125844,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
491.0172070012777,145,295.3053333620194,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
488.57047500496265,147,300.87778021892717,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
0.0,0,0.0,error,single_medium,medium,transformers-gpu-compile,models/gpt2-100m,fp32,,,,
459.4276549978531,155,337.37629486131897,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
465.418451000005,153,328.73642991862897,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
490.1117199988221,155,316.2544246041954,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
459.437452002021,153,333.01595099244753,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
460.8230360026937,155,336.3547129599093,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
457.0136460024514,153,334.7821259568676,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
435.7930390033289,155,355.6734186358034,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
443.26385400199797,153,345.1668766100436,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
424.4685060039046,155,365.1625451773192,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
457.27064100356074,153,334.5939718854782,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
445.5602490052115,155,347.8766347448267,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
436.01975900674006,153,350.90152874845955,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
435.4319630001555,155,355.9683559563234,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
434.730043001764,153,351.9425502400329,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
450.43577100295806,155,344.11121402474515,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
456.39008400030434,153,335.23953601037914,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
446.04824099951657,155,347.49604583726625,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
432.99388400191674,153,353.35372080988265,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
434.70871500176145,155,356.5605994335125,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
438.26193799759494,153,349.1062917739382,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
436.1603479992482,155,355.3738910724346,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
443.46187700284645,153,345.01274615544446,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
430.8650720049627,155,359.7413902192905,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
434.6857609998551,153,351.9784030838107,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
453.07233100174926,155,342.1087305360114,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
460.11562799685635,153,332.5251104077807,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
442.6643309998326,155,350.1524499385486,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
441.91779099492123,153,346.2182404006413,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
438.26891900243936,155,353.6641392522231,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
437.89532400114695,153,349.3985699641754,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
0.0,0,0.0,error,single_long,long,transformers-gpu-compile,models/gpt2-100m,fp32,,,,
479.6023199960473,179,373.225884314895,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,,
450.6995089977863,179,397.160406049786,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,,
437.12361300276825,179,409.4951512007804,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,,
459.641551002278,179,389.43389606461596,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,,
434.8068429972045,179,411.67705357652534,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,,
443.0966450017877,179,403.97507410438146,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,,
431.63755299610784,179,414.699784014423,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,,
427.69695600145496,179,418.52063122794607,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,,
419.35298700263957,179,426.8480386402334,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,,
421.265589997347,179,424.91009057048143,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,,
428.4230409975862,179,417.8113286885719,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,,
427.57739599619526,179,418.63765876340386,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,,
420.01279199757846,179,426.17749604405384,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,,
419.2999709994183,179,426.90200901599474,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,,
435.8709359948989,179,410.6720251751195,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,,
0.0,0,0.0,error,stress_single,stress,transformers-gpu-compile,models/gpt2-100m,fp32,,,,
2106.5215839989833,129,61.23839460268368,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2238.229403999867,129,57.63484286707533,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2124.2249079950852,129,60.72803285305346,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2110.9744689965737,129,61.10921846502416,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2005.8199709965265,129,64.31285053758366,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1980.543650999607,129,65.13363133142356,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2118.9894930066657,129,60.87807439618777,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1979.2032909972477,129,65.17774125921225,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2004.3196590049774,129,64.360991232327,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2135.565201002464,129,60.405554435633995,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1989.154590999533,129,64.85167145062296,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2099.550652994367,129,61.441718405803144,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2027.1406319952803,129,63.63643348859693,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2074.550024000928,129,62.18215926710394,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2018.8001220012666,129,63.89934228462419,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2131.6176370019093,129,60.51742008545056,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2032.2874919947935,129,63.47527134233353,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1936.5879940014565,129,66.61200028068696,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1960.0214310048614,129,65.81560689051469,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2094.061709001835,129,61.60276912827451,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2014.0377879943117,129,64.05043677381308,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2017.944751001778,129,63.926428082810446,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1987.7216480017523,129,64.89842283987957,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2015.6963850022294,129,63.99773346810726,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1991.7272599996068,129,64.76790401514386,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1984.7032890029368,129,64.99712108846569,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2020.8191799974884,129,63.83549863187677,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2021.9661670053029,129,63.79928710234531,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1997.4229610015755,129,64.58321673408372,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1985.0591380018159,129,64.98546946558626,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
0.0,0,0.0,error,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp16,,,,
213.60672599985264,40,187.2600210165086,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,213.60672599985264,18.6605,4.6361
217.2475260013016,40,184.12177453178614,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,217.2475260013016,18.5139,5.2726
202.92556600179523,40,197.11661171193248,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,202.92556600179523,19.7869,6.611
231.57890300353756,40,172.72730581761573,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,231.57890300353756,18.4596,5.6281
201.30044600227848,40,198.7079551703887,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,201.30044600227848,20.4086,7.4014
212.66903799551073,40,188.08567705490051,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,212.66903799551073,18.5317,5.5586
200.19279600091977,40,199.8073896715855,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,200.19279600091977,20.31,8.6177
214.3868239945732,40,186.5786304153306,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,214.3868239945732,22.9042,6.7564
235.66482699970948,40,169.73258381085995,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,235.66482699970948,22.4126,7.4114
238.68672399839852,40,167.58368178143155,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,238.68672399839852,27.7119,8.5317
211.1297269948409,40,189.4569777991397,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,211.1297269948409,26.6819,8.0762
208.86519600026077,40,191.51108354093643,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,208.86519600026077,29.2787,7.4779
208.6895039974479,40,191.67231333536145,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,208.6895039974479,30.2165,10.2864
201.8056019951473,40,198.2105531488757,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,201.8056019951473,28.2071,7.3108
229.98017899953993,40,173.92803229394835,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,229.98017899953993,33.3691,9.0517
231.81812400434865,40,172.5490626403725,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,231.81812400434865,33.3772,8.959
222.70854100497672,40,179.60694196773596,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,222.70854100497672,35.8772,7.7241
225.63587200420443,40,177.27677627099405,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,225.63587200420443,38.3608,9.0409
228.7091730031534,40,174.89460293509296,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,228.7091730031534,39.528,9.1946
213.51882800081512,40,187.33710921196746,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,213.51882800081512,38.3659,9.1116
235.89274100231705,40,169.56859219168214,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,235.89274100231705,40.2965,10.6018
230.43366099591367,40,173.58575056753244,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,230.43366099591367,38.3048,9.567
232.82473500148626,40,171.80305176657737,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,232.82473500148626,44.1527,10.0333
226.9122849975247,40,176.27956988065387,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,226.9122849975247,40.9544,9.5219
233.13409599359147,40,171.57507497787688,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,233.13409599359147,45.9554,12.7657
215.9200320020318,40,185.25377024593809,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,215.9200320020318,49.0834,9.8655
218.59918600239325,40,182.98329802363526,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,218.59918600239325,47.9586,11.9317
216.38934899965534,40,184.8519817861447,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,216.38934899965534,48.722,10.8186
213.3301359936013,40,187.50281020399188,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,213.3301359936013,49.6328,11.1492
226.30047199345427,40,176.75614923665293,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,226.30047199345427,48.8653,12.1693
2033.1301729966071,137,67.38378182547814,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1993.3679060050054,140,70.23289558252196,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2087.8037479997147,137,65.61919439566918,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1979.3173020007089,140,70.73145869966727,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2001.470559000154,137,68.44967036059683,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1995.6916110022576,140,70.1511191549733,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1980.812652996974,137,69.16353234755375,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2028.7215560019831,140,69.0089773955471,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2001.5375449947896,137,68.44737953709314,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1960.945480997907,140,71.39413173728587,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1986.887212995498,137,68.95207694927696,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2110.661341001105,140,66.32992099698798,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2023.6827449989505,137,67.69835851917146,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1950.0294489989756,140,71.79378756144803,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1978.6874769997667,137,69.23781627593338,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1949.7082850066363,140,71.80561373032452,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2058.2875100008096,137,66.56018623945599,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2005.8463699970162,140,69.79597345743296,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2009.36367099348,137,68.18078876297378,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2016.2077229979332,140,69.43728982043162,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2008.597114996519,137,68.20680910927099,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2037.4843170066015,140,68.71218533141052,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2049.8039849990164,137,66.83565892280463,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2038.0782219945104,140,68.69216229737874,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2016.6635470013716,137,67.93398938742597,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2069.0732360017137,140,67.66314384817844,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2118.416960001923,137,64.67093239277862,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2049.138155001856,140,68.32140607907094,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1975.8787660030066,137,69.33623780832286,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1997.0060530031333,140,70.1049452451411,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
0.0,0,0.0,error,single_short,short,transformers-gpu-compile,models/qwen2.5-0.5b,fp16,,,,
260.9796399992774,69,264.38844041700355,ok,single_short,short,ollama,models/qwen2.5-0.5b,fp16,,260.9796399992774,62.9243,7.1426
531.3074619989493,169,318.0832419785104,ok,single_short,short,ollama,models/qwen2.5-0.5b,fp16,,531.3074619989493,250.8253,7.9329
256.85143299779156,69,268.6377848652815,ok,single_short,short,ollama,models/qwen2.5-0.5b,fp16,,256.85143299779156,58.9848,6.1221
479.5638050054549,169,352.40357640851914,ok,single_short,short,ollama,models/qwen2.5-0.5b,fp16,,479.5638050054549,232.624,8.7906
239.59908899996663,69,287.98106156409307,ok,single_short,short,ollama,models/qwen2.5-0.5b,fp16,,239.59908899996663,54.9881,6.3861
474.66352300398285,169,356.0416838657769,ok,single_short,short,ollama,models/qwen2.5-0.5b,fp16,,474.66352300398285,234.5839,6.8491
233.5481600021012,69,295.44227622850553,ok,single_short,short,ollama,models/qwen2.5-0.5b,fp16,,233.5481600021012,56.7715,6.8855
474.12133299803827,169,356.4488417581903,ok,single_short,short,ollama,models/qwen2.5-0.5b,fp16,,474.12133299803827,234.2364,6.0985
238.58237599779386,69,289.2082858653316,ok,single_short,short,ollama,models/qwen2.5-0.5b,fp16,,238.58237599779386,55.2436,7.7452
