backend,backend_kind,model,model_kind,params_millions_effective,mode,n_scenarios,latency_geomean_ms,latency_median_of_medians_ms,tokens_per_s_geomean,gpu_peak_mb_median,ollama_load_ms_median,params_millions_config_median,params_millions_measured_median
hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016064,e2e_kv,3,113.38874987895989,116.19530000007217,641.2151546396386,538.54931640625,,25.016,25.016064
hf_gpu_fp16,hf,models/gpt2-45m,hf,45.1712,e2e_kv,3,263.4494158179647,246.7813000002934,275.97929781810745,632.16455078125,,45.171,45.1712
hf_gpu_fp16,hf,models/gpt2-50m,hf,51.475968,e2e_kv,3,519.4222084736288,610.9218999999939,139.97588782675982,631.55810546875,,51.476,51.475968
hf_gpu_fp16,hf,models/gpt2-75m,hf,74.824704,e2e_kv,3,360.21871043475113,392.6688000001377,201.84011180397144,632.3837890625,,74.825,74.824704
hf_gpu_fp16,hf,models/gpt2-100m,hf,96.08832,e2e_kv,3,356.5763382741839,270.5121999997573,203.90187733692497,489.1572265625,,96.088,96.08832
hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.102714,kv_decode,3,173.63771236425575,215.60609999960437,368.58352444624063,630.53759765625,,0.103,0.102714
hf_gpu_fp16,hf,models/gpt2-5m,hf,5.03672,kv_decode,3,438.0855141845242,375.75699999979406,146.09019912272845,539.29345703125,,5.037,5.03672
hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016064,kv_decode,3,111.38360997342674,114.150299999892,574.5908218926354,538.54931640625,,25.016,25.016064
hf_gpu_fp16,hf,models/gpt2-45m,hf,45.1712,kv_decode,3,258.16192138454187,242.78030000004944,247.90642886744584,632.16455078125,,45.171,45.1712
hf_gpu_fp16,hf,models/gpt2-50m,hf,51.475968,kv_decode,3,507.8635683693997,601.0212000001047,126.01809616997171,631.55810546875,,51.476,51.475968
hf_gpu_fp16,hf,models/gpt2-75m,hf,74.824704,kv_decode,3,354.03340049120305,385.0869000007151,180.77390413221838,632.3837890625,,74.825,74.824704
hf_gpu_fp16,hf,models/gpt2-100m,hf,96.08832,kv_decode,3,350.33109281555085,265.604600000188,182.68432723354073,489.1572265625,,96.088,96.08832
hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.102714,prefill,3,3.9798235858310957,4.424800000379037,1343.8990764015134,630.53759765625,,0.103,0.102714
hf_gpu_fp16,hf,models/gpt2-5m,hf,5.03672,prefill,3,6.582229140498133,6.5728999998100335,812.5638179825811,539.29345703125,,5.037,5.03672
hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016064,prefill,3,2.218952596420249,2.173900000343565,2410.363001836028,538.54931640625,,25.016,25.016064
hf_gpu_fp16,hf,models/gpt2-45m,hf,45.1712,prefill,3,5.188865950258327,4.535699999905773,1030.7611128348944,632.16455078125,,45.171,45.1712
hf_gpu_fp16,hf,models/gpt2-50m,hf,51.475968,prefill,3,11.341323171203593,11.538200000359211,471.59234954344026,631.55810546875,,51.476,51.475968
hf_gpu_fp16,hf,models/gpt2-75m,hf,74.824704,prefill,3,6.22018171072941,7.659699999749137,859.8593240473316,632.3837890625,,74.825,74.824704
hf_gpu_fp16,hf,models/gpt2-100m,hf,96.08832,prefill,3,6.430879981779102,5.165800000213494,831.6873050645412,489.1572265625,,96.088,96.08832
ollama,ollama,gemma3:270m,ollama,268.1,e2e_kv,3,131.46932618308992,134.69116666666667,616.8948500537083,,142.8513,268.1,268.1
ollama,ollama,gemma3:1b-it-qat,ollama,999.89,e2e_kv,3,268.55001480086867,267.7115,305.73655035118185,,141.6307,999.9,999.89
ollama,ollama,qwen2.5:7b,ollama,7600.0,e2e_kv,3,728.5737963912528,722.9126275862069,139.71188621434914,,115.7285,7600.0,7600.0
ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,e2e_kv,3,721.864680931661,738.939801754386,114.62282889629302,,143.8104,8000.0,8000.0
ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,e2e_kv,3,3391.529769678733,3387.8145,45.862987299038444,,226.4189,20900.0,20900.0
ollama,ollama,gemma3:270m,ollama,268.1,kv_decode,3,128.68539631788028,131.08146666666667,497.33693046184015,,142.8513,268.1,268.1
ollama,ollama,gemma3:1b-it-qat,ollama,999.89,kv_decode,3,263.75407992560855,262.8778,242.65027490020674,,141.6307,999.9,999.89
ollama,ollama,qwen2.5:7b,ollama,7600.0,kv_decode,3,716.7397998662819,711.7656275862068,89.2932135371025,,115.7285,7600.0,7600.0
ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,kv_decode,3,710.0577871931907,726.847101754386,90.13350906689946,,143.8104,8000.0,8000.0
ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,kv_decode,3,3332.705339694943,3334.6758,19.20361792496729,,226.4189,20900.0,20900.0
ollama,ollama,gemma3:270m,ollama,268.1,prefill,3,2.5551283711569313,2.5912,6339.430609137321,,142.8513,268.1,268.1
ollama,ollama,gemma3:1b-it-qat,ollama,999.89,prefill,3,4.791506776627815,4.835,3603.6345274854407,,141.6307,999.9,999.89
ollama,ollama,qwen2.5:7b,ollama,7600.0,prefill,3,11.963495700495951,11.953,3128.691890460812,,115.7285,7600.0,7600.0
ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,prefill,3,11.816870125949608,11.7867,1506.6101456174827,,143.8104,8000.0,8000.0
ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,prefill,3,58.4956328668947,60.3593,1563.5459850196087,,226.4189,20900.0,20900.0
