latency_ms,tokens,tokens_per_s,status,scenario,prompt_set,backend,model,quantization,error,wall_ms,ollama_eval_ms,ollama_prompt_eval_ms
387.96429399371846,128,329.92726903386745,ok,single_micro,micro,transformers-gpu,models/gpt2-100m,fp32,,,,
404.32059099839535,128,316.5804632505298,ok,single_micro,micro,transformers-gpu,models/gpt2-100m,fp32,,,,
388.5546700039413,128,329.425972408726,ok,single_micro,micro,transformers-gpu,models/gpt2-100m,fp32,,,,
391.96511400223244,128,326.55967438793795,ok,single_micro,micro,transformers-gpu,models/gpt2-100m,fp32,,,,
388.2095670051058,128,329.71881910967056,ok,single_micro,micro,transformers-gpu,models/gpt2-100m,fp32,,,,
388.95145299466094,128,329.0899134441774,ok,single_micro,micro,transformers-gpu,models/gpt2-100m,fp32,,,,
387.45456500328146,128,330.36131603951014,ok,single_micro,micro,transformers-gpu,models/gpt2-100m,fp32,,,,
386.1846380023053,128,331.4476739989743,ok,single_micro,micro,transformers-gpu,models/gpt2-100m,fp32,,,,
395.9254259971203,128,323.293205223276,ok,single_micro,micro,transformers-gpu,models/gpt2-100m,fp32,,,,
396.5315540044685,128,322.7990274856098,ok,single_micro,micro,transformers-gpu,models/gpt2-100m,fp32,,,,
0.0,0,0.0,error,single_micro,micro,transformers-gpu-compile,models/gpt2-100m,fp32,"Error: accessing tensor output of CUDAGraphs that has been overwritten by a subsequent run. Stack trace: File ""/usr/local/lib/python3.12/dist-packages/transformers/models/gpt2/modeling_gpt2.py"", line 759, in forward
    transformer_outputs = self.transformer(
  File ""/usr/local/lib/python3.12/dist-packages/transformers/models/gpt2/modeling_gpt2.py"", line 658, in forward
    outputs = block(
  File ""/usr/local/lib/python3.12/dist-packages/transformers/modeling_layers.py"", line 93, in __call__
    return super().__call__(*args, **kwargs)
  File ""/usr/local/lib/python3.12/dist-packages/transformers/models/gpt2/modeling_gpt2.py"", line 288, in forward
    attn_output, self_attn_weights = self.attn(
  File ""/usr/local/lib/python3.12/dist-packages/transformers/models/gpt2/modeling_gpt2.py"", line 207, in forward
    key_states, value_states = curr_past_key_values.update(
  File ""/usr/local/lib/python3.12/dist-packages/transformers/cache_utils.py"", line 792, in update
    keys, values = self.layers[layer_idx].update(key_states, value_states, cache_kwargs)
  File ""/usr/local/lib/python3.12/dist-packages/transformers/cache_utils.py"", line 120, in update
    self.keys = torch.cat([self.keys, key_states], dim=-2). To prevent overwriting, clone the tensor outside of torch.compile() or call torch.compiler.cudagraph_mark_step_begin() before each model invocation.",,,
400.0895479985047,128,319.92837763529474,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
401.2382850050926,128,319.0124292311124,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
425.2775209970423,128,300.97993352648945,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
394.507867997163,128,324.45487247144206,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
402.4061919990345,128,318.08655668078563,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
406.4896309937467,128,314.89118107903005,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
415.02956700423965,128,308.41176189910453,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
410.02342700085137,128,312.1772844451013,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
420.2181630025734,128,304.6036827285262,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
404.2773870023666,128,316.6142953210754,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
415.1128820012673,128,308.34986229025105,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
418.4335620011552,128,305.9028042297587,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
419.37088499980746,128,305.2190902572046,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
432.14243999682367,128,296.1986330269733,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
426.0051780001959,128,300.46583142691554,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
455.5858010062366,128,280.9569563346593,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
436.01654800295364,128,293.5668395758523,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
409.9611179990461,128,312.2247315178261,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
432.68246600200655,128,295.82895092265284,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
413.583148001635,128,309.4903663712478,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
407.9829330003122,128,313.73861415889684,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
407.5025860001915,128,314.1084361117155,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
416.0610119943158,128,307.6471870951194,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
413.16062600526493,128,309.8068691530371,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
412.236527998175,128,310.5013537290579,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
418.9435520020197,128,305.5304214334415,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
404.09457399800885,128,316.7575321133382,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
416.4617839996936,128,307.35113020620923,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
409.8762319990783,128,312.28939374139617,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
411.08302600332536,128,311.3726228116375,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,,
0.0,0,0.0,error,single_short,short,transformers-gpu-compile,models/gpt2-100m,fp32,,,,
413.02634499879787,128,309.9075919730315,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
430.6576520029921,128,297.21984366159757,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
405.5081379992771,128,315.65334454577135,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
394.61383299931185,128,324.36774713932346,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
399.61383300396847,128,320.3092321349368,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
408.26559699780773,128,313.5213962216055,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
466.7100439983187,128,274.26022140732226,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
413.1776010035537,128,309.79414104032975,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
401.8640780050191,128,318.5156549334607,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
403.90365500206826,128,316.9072584880287,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
401.625990998582,128,318.7044734872548,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
405.98887300438946,128,315.2795766366141,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
422.7967409970006,128,302.74594761104856,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
405.5097919990658,128,315.65205705388956,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
407.17538299941225,128,314.360851230991,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
406.72630200424464,128,314.7079482424625,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
407.94020400062436,128,313.7714761740034,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
412.0212060006452,128,310.6636215219456,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
409.83635099837556,128,312.3197824892486,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
407.5292060006177,128,314.08791840015016,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
414.004375001241,128,309.17547670750173,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
408.9727479949943,128,312.9792892742249,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
405.5117230018368,128,315.65055395308565,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
417.1834349981509,128,306.8194689958563,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
417.63916600029916,128,306.48466528138863,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
410.56972799560754,128,311.7619036963422,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
419.3408879946219,128,305.2409237079729,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
420.49853099888423,128,304.400587787879,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
412.5007699985872,128,310.30245107285106,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
416.03138799837325,128,307.6690934687373,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,,
0.0,0,0.0,error,single_medium,medium,transformers-gpu-compile,models/gpt2-100m,fp32,,,,
424.75723300594836,128,301.34860587107994,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
423.45387100067455,128,302.2761362353825,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
408.9201710012276,128,313.01953064970166,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
412.95073500077706,128,309.96433509134965,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
417.20005800016224,128,306.8072440199666,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
418.07214899745304,128,306.16724961695496,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
435.2176330066868,128,294.10573077132966,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
415.30141700059175,128,308.2098802466104,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
413.7194319991977,128,309.3884166413731,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
420.91973300557584,128,304.09598306550384,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
421.47880799893755,128,303.69261175362027,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
416.69829100283096,128,307.176685778945,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
421.29417399701197,128,303.8257063600121,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
412.2287630016217,128,310.5072025250612,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
403.98816100059776,128,316.8409680198787,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
415.78695500356844,128,307.8499660935766,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
413.45416299736826,128,309.58691786304433,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
420.4554009993444,128,304.4318129717629,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
419.4362220005132,128,305.17154524590245,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
425.57474999921396,128,300.76972376823676,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
422.6955269987229,128,302.81843980900874,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
420.38707099709427,128,304.4812955270091,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
426.5909940004349,128,300.0532167818562,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
416.55929799890146,128,307.27918117515543,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
421.7914379987633,128,303.46751609589404,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
422.00448899529874,128,303.31430906040896,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
458.70698699582135,128,279.04523721842946,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
452.2291530010989,128,283.042345126496,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
429.560787997616,128,297.9787810630201,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
424.69314800109714,128,301.39407853048135,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,,
0.0,0,0.0,error,single_long,long,transformers-gpu-compile,models/gpt2-100m,fp32,,,,
447.7811200049473,128,285.8539457817824,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,,
447.28774599934695,128,286.1692526675812,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,,
425.05151699879207,128,301.139967465082,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,,
434.8891769986949,128,294.32785815312235,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,,
418.2050570016145,128,306.069947880869,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,,
430.6172310025431,128,297.24774297116795,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,,
424.6475090039894,128,301.4264708633849,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,,
422.42874699877575,128,303.0096812998642,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,,
425.7904679980129,128,300.6173449627279,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,,
425.3322570002638,128,300.94120042233385,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,,
428.0609209963586,128,299.022858012981,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,,
430.4914230015129,128,297.33461147157436,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,,
428.0525790018146,128,299.02868544440514,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,,
420.8220389991766,128,304.1665790708515,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,,
437.15493800118566,128,292.8023656446787,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,,
0.0,0,0.0,error,stress_single,stress,transformers-gpu-compile,models/gpt2-100m,fp32,,,,
2264.6069949987577,128,56.52194852470206,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2041.4540499987197,128,62.70040709467856,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1998.5157910050475,128,64.04752996003559,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1945.6700540031306,128,65.78710492904263,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1951.3440769951558,128,65.59581239875706,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2014.753989999008,128,63.53132969850231,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1952.1075559969177,128,65.57015754935283,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2157.737305002229,128,59.32140103582618,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2004.0154429952963,128,63.87176328775448,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1983.1670849962393,128,64.54322531288014,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2003.5394259975874,128,63.886938454563825,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2042.6384120000876,128,62.6640521631366,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2103.1157600009465,128,60.86208017381906,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2036.8250850006007,128,62.84290238892175,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2026.7559700005222,128,63.15511186083592,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2057.5420550012495,128,62.21015006175524,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2150.5326030019205,128,59.52013925356224,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1979.742019000696,128,64.65488875394476,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1950.9202530025505,128,65.61006263736432,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2061.422520004271,128,62.09304437002793,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2135.819707000337,128,59.930152147425524,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2036.9630549976137,128,62.83864583893985,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2052.1628110000165,128,62.37321878843802,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1987.743022000359,128,64.39464185425116,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1984.8702749950462,128,64.48784165520311,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2072.220590998768,128,61.76948562136747,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1982.8006280004047,128,64.55515405453758,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1976.5968279971275,128,64.75776859851665,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1968.535530999361,128,65.0229563979567,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2075.928655001917,128,61.65915176881732,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
0.0,0,0.0,error,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp16,"Error: accessing tensor output of CUDAGraphs that has been overwritten by a subsequent run. Stack trace: File ""/usr/local/lib/python3.12/dist-packages/transformers/utils/generic.py"", line 841, in wrapper
    output = func(self, *args, **kwargs)
  File ""/usr/local/lib/python3.12/dist-packages/transformers/models/qwen2/modeling_qwen2.py"", line 476, in forward
    outputs: BaseModelOutputWithPast = self.model(
  File ""/usr/local/lib/python3.12/dist-packages/transformers/utils/generic.py"", line 915, in wrapper
    output = func(self, *args, **kwargs)
  File ""/usr/local/lib/python3.12/dist-packages/transformers/utils/output_capturing.py"", line 253, in wrapper
    outputs = func(self, *args, **kwargs)
  File ""/usr/local/lib/python3.12/dist-packages/transformers/models/qwen2/modeling_qwen2.py"", line 411, in forward
    hidden_states = decoder_layer(
  File ""/usr/local/lib/python3.12/dist-packages/transformers/modeling_layers.py"", line 93, in __call__
    return super().__call__(*args, **kwargs)
  File ""/usr/local/lib/python3.12/dist-packages/transformers/models/qwen2/modeling_qwen2.py"", line 298, in forward
    hidden_states, _ = self.self_attn(
  File ""/usr/local/lib/python3.12/dist-packages/transformers/models/qwen2/modeling_qwen2.py"", line 228, in forward
    key_states, value_states = past_key_values.update(key_states, value_states, self.layer_idx, cache_kwargs)
  File ""/usr/local/lib/python3.12/dist-packages/transformers/cache_utils.py"", line 792, in update
    keys, values = self.layers[layer_idx].update(key_states, value_states, cache_kwargs)
  File ""/usr/local/lib/python3.12/dist-packages/transformers/cache_utils.py"", line 120, in update
    self.keys = torch.cat([self.keys, key_states], dim=-2). To prevent overwriting, clone the tensor outside of torch.compile() or call torch.compiler.cudagraph_mark_step_begin() before each model invocation.",,,
184.9327,10,54.07372519841002,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,394.58907399966847,184.9327,44.761
18.8304,10,531.0561644999575,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,191.05324600241147,18.8304,6.3644
18.635,10,536.6246310705661,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,223.11774799891282,18.635,7.538
17.5392,10,570.1514322203977,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,200.1534829978482,17.5392,5.5627
19.8681,10,503.31939138619197,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,190.56141100008972,19.8681,5.347
18.4835,10,541.0230746341332,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,193.6785020006937,18.4835,6.9292
19.0053,10,526.1690160113232,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,214.52913800021634,19.0053,7.173
17.7746,10,562.6005648509672,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,189.6276859988575,17.7746,5.1539
17.9075,10,558.4252408208852,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,192.09243800287368,17.9075,6.0506
33.1786,10,301.3990945971198,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,212.8503920030198,33.1786,7.7164
31.3769,10,318.70579948943333,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,214.4169739985955,31.3769,7.8801
31.6938,10,315.5191236140822,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,214.59596500062617,31.6938,8.8294
36.8171,10,271.6129189968791,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,220.5528660051641,36.8171,9.389
35.8646,10,278.8264751314667,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,273.1046580011025,35.8646,9.4349
37.6354,10,265.7072862252029,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,226.0135629985598,37.6354,9.0619
37.8834,10,263.96785927345485,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,238.89233599766158,37.8834,10.4494
39.6018,10,252.51377462640588,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,224.81169200182194,39.6018,9.2607
42.7655,10,233.83334697361187,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,229.0069489972666,42.7655,9.8551
43.78,10,228.41480127912288,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,226.89039599936223,43.78,10.4749
46.4149,10,215.4480565508059,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,241.779004005366,46.4149,10.1789
43.8455,10,228.07357653579044,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,241.35503599973163,43.8455,10.3871
46.7524,10,213.89276272448046,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,225.35586800222518,46.7524,9.4085
52.7571,10,189.5479471009589,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,246.7072509971331,52.7571,11.2593
47.673,10,209.76233926960754,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,248.3969969980535,47.673,11.9273
49.8442,10,200.62514796104662,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,260.36762299918337,49.8442,11.8128
49.1563,10,203.432723781082,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,243.26770000334363,49.1563,12.1083
52.0711,10,192.04510755486248,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,237.46945700258948,52.0711,13.0171
54.1957,10,184.5164837800785,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,274.47763200325426,54.1957,14.446
56.0485,10,178.41690678608705,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,250.40400899888482,56.0485,11.6751
57.9566,10,172.54290279277942,ok,single_micro,micro,ollama,models/qwen2.5-0.5b,fp16,,265.92749799601734,57.9566,12.6302
1964.9574629947892,128,65.14135924597338,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1954.034075999516,128,65.50551066235946,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1939.4270870034234,128,65.99887196469483,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2067.2794570054975,128,61.917124734268384,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1923.5831420010072,128,66.54248376644017,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1983.4258629998658,128,64.53480434423913,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1920.0851589994272,128,66.66370988810824,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2031.0014130009222,128,63.023097463468815,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1970.6762210043962,128,64.95232379409447,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1964.6866990005947,128,65.1503367255001,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1863.0530110021937,128,68.70443258678122,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
2078.3018020010786,128,61.588745136416705,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1921.0263850036426,128,66.63104733970496,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1921.2037969991798,128,66.62489435005767,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1918.7119550042553,128,66.71142047463613,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1953.5598849979579,128,65.521410929327,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1913.081434002379,128,66.90776342552746,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
1911.628900001233,128,66.95860268691138,ok,single_short,short,transformers-gpu,models/qwen2.5-0.5b,fp16,,,,
