task_idx,scenario,backend,backend_kind,model,model_kind,params_millions,params_millions_config,prompt,prompt_chars,gen_tokens_target,call_idx,sample_idx,is_warmup,warmup_idx,rep,mode,status,error,started_at_unix,prompt_tokens,gen_tokens,prefill_ms,prefill_cuda_event_ms,kv_decode_ms,kv_decode_cuda_event_ms,gpu_peak_mb,hf_load_ms,params_millions_measured,latency_ms,cuda_event_ms,tokens_total,tokens_per_s,kv_decode_ms_equiv,kv_decode_ms_per_token,gen_tokens_equiv,ollama_wall_ms,ollama_total_duration_ms,ollama_load_ms,ollama_done_reason
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,10,30,False,,1,prefill,ok,,1766547669.0461655,9,0,43.341599999621394,,2383.111099999951,,,,96.08832,43.341599999621394,,9,207.65269394943007,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,10,31,False,,1,kv_decode,ok,,1766547669.0461655,9,64,43.341599999621394,,2383.111099999951,,,,96.08832,2383.111099999951,,64,26.855651001752,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,10,32,False,,1,e2e_kv,ok,,1766547669.0461655,9,64,43.341599999621394,,2383.111099999951,,,,96.08832,2426.4526999995724,,73,30.085070275638536,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,11,33,False,,2,prefill,ok,,1766547671.473206,9,0,60.131299999738985,,2570.3419999999824,,,,96.08832,60.131299999738985,,9,149.67246675257422,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,11,34,False,,2,kv_decode,ok,,1766547671.473206,9,64,60.131299999738985,,2570.3419999999824,,,,96.08832,2570.3419999999824,,64,24.899410273029986,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,11,35,False,,2,e2e_kv,ok,,1766547671.473206,9,64,60.131299999738985,,2570.3419999999824,,,,96.08832,2630.4732999997213,,73,27.751659748839774,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,12,36,True,0,,prefill,ok,,1766547674.1041937,17,0,713.9144999991913,609.626953125,449.95229999949515,449.8227233886719,208.4267578125,425.9263000003557,96.08832,713.9144999991913,609.626953125,17,23.812375291465933,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,12,37,True,0,,kv_decode,ok,,1766547674.1041937,17,64,713.9144999991913,609.626953125,449.95229999949515,449.8227233886719,208.4267578125,425.9263000003557,96.08832,449.95229999949515,449.8227233886719,64,142.23729937611566,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,12,38,True,0,,e2e_kv,ok,,1766547674.1041937,17,64,713.9144999991913,609.626953125,449.95229999949515,449.8227233886719,208.4267578125,425.9263000003557,96.08832,1163.8667999986865,1059.4496765136719,81,69.59559289782251,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,13,39,False,,0,prefill,ok,,1766547675.6974368,17,0,10.397300000477117,10.323840141296387,242.45340000015858,242.41763305664062,208.4267578125,,96.08832,10.397300000477117,10.323840141296387,17,1635.0398660440592,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,13,40,False,,0,kv_decode,ok,,1766547675.6974368,17,64,10.397300000477117,10.323840141296387,242.45340000015858,242.41763305664062,208.4267578125,,96.08832,242.45340000015858,242.41763305664062,64,263.96825121841204,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,13,41,False,,0,e2e_kv,ok,,1766547675.6974368,17,64,10.397300000477117,10.323840141296387,242.45340000015858,242.41763305664062,208.4267578125,,96.08832,252.8507000006357,252.741473197937,81,320.347145567706,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,14,42,False,,1,prefill,ok,,1766547675.9511542,17,0,4.721899999822199,4.671520233154297,243.9936000000671,243.94239807128906,208.4267578125,,96.08832,4.721899999822199,4.671520233154297,17,3600.2456639573325,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,14,43,False,,1,kv_decode,ok,,1766547675.9511542,17,64,4.721899999822199,4.671520233154297,243.9936000000671,243.94239807128906,208.4267578125,,96.08832,243.9936000000671,243.94239807128906,64,262.3019620186038,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,14,44,False,,1,e2e_kv,ok,,1766547675.9511542,17,64,4.721899999822199,4.671520233154297,243.9936000000671,243.94239807128906,208.4267578125,,96.08832,248.7154999998893,248.61391830444336,81,325.67330946417115,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,15,45,False,,2,prefill,ok,,1766547676.2005534,17,0,4.788100000041595,4.746240139007568,249.40690000039467,249.37762451171875,208.4267578125,,96.08832,4.788100000041595,4.746240139007568,17,3550.4688707112045,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,15,46,False,,2,kv_decode,ok,,1766547676.2005534,17,64,4.788100000041595,4.746240139007568,249.40690000039467,249.37762451171875,208.4267578125,,96.08832,249.40690000039467,249.37762451171875,64,256.60877866610235,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,15,47,False,,2,e2e_kv,ok,,1766547676.2005534,17,64,4.788100000041595,4.746240139007568,249.40690000039467,249.37762451171875,208.4267578125,,96.08832,254.19500000043627,254.12386465072632,81,318.6530026155549,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,16,48,True,0,,prefill,ok,,1766547676.45551,17,0,18.995600000380364,18.879487991333008,614.2633999997997,614.1992797851562,316.77099609375,366.838099999768,51.475968,18.995600000380364,18.879487991333008,17,894.9440922981952,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,16,49,True,0,,kv_decode,ok,,1766547676.45551,17,64,18.995600000380364,18.879487991333008,614.2633999997997,614.1992797851562,316.77099609375,366.838099999768,51.475968,614.2633999997997,614.1992797851562,64,104.18983126785817,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,16,50,True,0,,e2e_kv,ok,,1766547676.45551,17,64,18.995600000380364,18.879487991333008,614.2633999997997,614.1992797851562,316.77099609375,366.838099999768,51.475968,633.2590000001801,633.0787677764893,81,127.90974940739407,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,17,51,False,,0,prefill,ok,,1766547677.457686,17,0,7.455899999513349,7.400447845458984,287.8853000001982,287.824951171875,316.77099609375,,51.475968,7.455899999513349,7.400447845458984,17,2280.073498988667,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,17,52,False,,0,kv_decode,ok,,1766547677.457686,17,64,7.455899999513349,7.400447845458984,287.8853000001982,287.824951171875,316.77099609375,,51.475968,287.8853000001982,287.824951171875,64,222.31076057011575,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,17,53,False,,0,e2e_kv,ok,,1766547677.457686,17,64,7.455899999513349,7.400447845458984,287.8853000001982,287.824951171875,316.77099609375,,51.475968,295.34119999971153,295.225399017334,81,274.25906036841155,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,18,54,False,,1,prefill,ok,,1766547677.7539907,17,0,4.899099999420287,4.849664211273193,261.80699999986246,261.760009765625,316.77099609375,,51.475968,4.899099999420287,4.849664211273193,17,3470.0251070628524,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,18,55,False,,1,kv_decode,ok,,1766547677.7539907,17,64,4.899099999420287,4.849664211273193,261.80699999986246,261.760009765625,316.77099609375,,51.475968,261.80699999986246,261.760009765625,64,244.45488470527383,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,18,56,False,,1,e2e_kv,ok,,1766547677.7539907,17,64,4.899099999420287,4.849664211273193,261.80699999986246,261.760009765625,316.77099609375,,51.475968,266.70609999928274,266.6096739768982,81,303.7050896106907,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,19,57,False,,2,prefill,ok,,1766547678.021458,17,0,5.025999999816122,4.975615978240967,261.91779999953724,261.8643798828125,316.77099609375,,51.475968,5.025999999816122,4.975615978240967,17,3382.4114605296363,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,19,58,False,,2,kv_decode,ok,,1766547678.021458,17,64,5.025999999816122,4.975615978240967,261.91779999953724,261.8643798828125,316.77099609375,,51.475968,261.91779999953724,261.8643798828125,64,244.35147210351138,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,19,59,False,,2,e2e_kv,ok,,1766547678.021458,17,64,5.025999999816122,4.975615978240967,261.91779999953724,261.8643798828125,316.77099609375,,51.475968,266.94379999935336,266.83999586105347,81,303.43465553497106,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,20,60,True,0,,prefill,ok,,1766547678.2890146,9,0,102.33700000026147,,1949.8632999993788,,,143.3985000003304,51.475968,102.33700000026147,,9,87.94473162176931,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,20,61,True,0,,kv_decode,ok,,1766547678.2890146,9,64,102.33700000026147,,1949.8632999993788,,,143.3985000003304,51.475968,1949.8632999993788,,64,32.82281378393059,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,20,62,True,0,,e2e_kv,ok,,1766547678.2890146,9,64,102.33700000026147,,1949.8632999993788,,,143.3985000003304,51.475968,2052.2002999996403,,73,35.571576517171735,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,21,63,False,,0,prefill,ok,,1766547680.4853556,9,0,35.92260000004899,,1539.790200000425,,,,51.475968,35.92260000004899,,9,250.53865811460548,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,21,64,False,,0,kv_decode,ok,,1766547680.4853556,9,64,35.92260000004899,,1539.790200000425,,,,51.475968,1539.790200000425,,64,41.56410399285716,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,21,65,False,,0,e2e_kv,ok,,1766547680.4853556,9,64,35.92260000004899,,1539.790200000425,,,,51.475968,1575.712800000474,,73,46.328239511653415,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,22,66,False,,1,prefill,ok,,1766547682.0621068,9,0,30.121800000415533,,1353.3363999995345,,,,51.475968,30.121800000415533,,9,298.78692508003655,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,22,67,False,,1,kv_decode,ok,,1766547682.0621068,9,64,30.121800000415533,,1353.3363999995345,,,,51.475968,1353.3363999995345,,64,47.29053323329072,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,22,68,False,,1,e2e_kv,ok,,1766547682.0621068,9,64,30.121800000415533,,1353.3363999995345,,,,51.475968,1383.45819999995,,73,52.76632138217305,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,23,69,False,,2,prefill,ok,,1766547683.4465134,9,0,30.239200000323763,,1356.4453999997568,,,,51.475968,30.239200000323763,,9,297.626921343939,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,23,70,False,,2,kv_decode,ok,,1766547683.4465134,9,64,30.239200000323763,,1356.4453999997568,,,,51.475968,1356.4453999997568,,64,47.182142384803306,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,23,71,False,,2,e2e_kv,ok,,1766547683.4465134,9,64,30.239200000323763,,1356.4453999997568,,,,51.475968,1386.6846000000805,,73,52.64354994639427,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,24,72,True,0,,prefill,ok,,1766547684.833871,9,0,63.37000000075932,63.278079986572266,319.45880000057514,319.39276123046875,408.6748046875,312.19920000057755,45.1712,63.37000000075932,63.278079986572266,9,142.0230392913391,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,24,73,True,0,,kv_decode,ok,,1766547684.833871,9,64,63.37000000075932,63.278079986572266,319.45880000057514,319.39276123046875,408.6748046875,312.19920000057755,45.1712,319.45880000057514,319.39276123046875,64,200.33882303409635,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,24,74,True,0,,e2e_kv,ok,,1766547684.833871,9,64,63.37000000075932,63.278079986572266,319.45880000057514,319.39276123046875,408.6748046875,312.19920000057755,45.1712,382.82880000133446,382.670841217041,73,190.68575822860123,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,25,75,False,,0,prefill,ok,,1766547685.5304239,9,0,5.064200000560959,5.021696090698242,189.85520000023826,189.8250274658203,408.6748046875,,45.1712,5.064200000560959,5.021696090698242,9,1777.1809958143585,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,25,76,False,,0,kv_decode,ok,,1766547685.5304239,9,64,5.064200000560959,5.021696090698242,189.85520000023826,189.8250274658203,408.6748046875,,45.1712,189.85520000023826,189.8250274658203,64,337.09901019260826,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,25,77,False,,0,e2e_kv,ok,,1766547685.5304239,9,64,5.064200000560959,5.021696090698242,189.85520000023826,189.8250274658203,408.6748046875,,45.1712,194.91940000079921,194.84672355651855,73,374.51377338377137,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,26,78,False,,1,prefill,ok,,1766547685.726366,9,0,3.52030000067316,3.4805760383605957,183.8737999996738,183.84588623046875,408.6748046875,,45.1712,3.52030000067316,3.4805760383605957,9,2556.6002892591537,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,26,79,False,,1,kv_decode,ok,,1766547685.726366,9,64,3.52030000067316,3.4805760383605957,183.8737999996738,183.84588623046875,408.6748046875,,45.1712,183.8737999996738,183.84588623046875,64,348.06481401979806,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,26,80,False,,1,e2e_kv,ok,,1766547685.726366,9,64,3.52030000067316,3.4805760383605957,183.8737999996738,183.84588623046875,408.6748046875,,45.1712,187.39410000034695,187.32646226882935,73,389.5533530664244,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,27,81,False,,2,prefill,ok,,1766547685.9142356,9,0,3.5929000005126,3.5481600761413574,212.48209999976098,212.4259490966797,408.6748046875,,45.1712,3.5929000005126,3.5481600761413574,9,2504.940298565495,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,27,82,False,,2,kv_decode,ok,,1766547685.9142356,9,64,3.5929000005126,3.5481600761413574,212.48209999976098,212.4259490966797,408.6748046875,,45.1712,212.48209999976098,212.4259490966797,64,301.2018424143586,,,,,,,
