task_idx,scenario,backend,backend_kind,model,model_kind,params_millions,params_millions_config,prompt,prompt_chars,gen_tokens_target,call_idx,sample_idx,is_warmup,warmup_idx,rep,mode,status,error,started_at_unix,prompt_tokens,gen_tokens,prefill_ms,prefill_cuda_event_ms,kv_decode_ms,kv_decode_cuda_event_ms,gpu_peak_mb,hf_load_ms,params_millions_measured,latency_ms,cuda_event_ms,tokens_total,tokens_per_s,kv_decode_ms_equiv,kv_decode_ms_per_token,gen_tokens_equiv,ollama_wall_ms,ollama_total_duration_ms,ollama_load_ms,ollama_done_reason
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,8,13,41,False,,0,e2e_kv,ok,,1766547425.500063,17,8,7.892399999946065,7.8008317947387695,34.99580000016067,34.967552185058594,207.1142578125,,96.08832,42.888200000106735,42.76838397979736,25,582.9109172205358,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,8,14,42,False,,1,prefill,ok,,1766547425.5440235,17,0,5.317699999977776,5.261055946350098,35.27140000005602,35.234657287597656,207.1142578125,,96.08832,5.317699999977776,5.261055946350098,17,3196.870827626802,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,8,14,43,False,,1,kv_decode,ok,,1766547425.5440235,17,8,5.317699999977776,5.261055946350098,35.27140000005602,35.234657287597656,207.1142578125,,96.08832,35.27140000005602,35.234657287597656,8,226.81265841410587,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,8,14,44,False,,1,e2e_kv,ok,,1766547425.5440235,17,8,5.317699999977776,5.261055946350098,35.27140000005602,35.234657287597656,207.1142578125,,96.08832,40.589100000033795,40.495713233947754,25,615.9289070213231,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,8,15,45,False,,2,prefill,ok,,1766547425.585408,17,0,6.809200000134297,6.758399963378906,37.198999999873195,37.1671028137207,207.1142578125,,96.08832,6.809200000134297,6.758399963378906,17,2496.622216951288,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,8,15,46,False,,2,kv_decode,ok,,1766547425.585408,17,8,6.809200000134297,6.758399963378906,37.198999999873195,37.1671028137207,207.1142578125,,96.08832,37.198999999873195,37.1671028137207,8,215.0595446121474,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,8,15,47,False,,2,e2e_kv,ok,,1766547425.585408,17,8,6.809200000134297,6.758399963378906,37.198999999873195,37.1671028137207,207.1142578125,,96.08832,44.00820000000749,43.92550277709961,25,568.0759494820453,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,8,16,48,True,0,,prefill,ok,,1766547425.6300097,17,0,6.122899999809306,6.067200183868408,98.57729999976073,98.52928161621094,315.89599609375,355.58979999996154,51.475968,6.122899999809306,6.067200183868408,17,2776.4621340426033,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,8,16,49,True,0,,kv_decode,ok,,1766547425.6300097,17,8,6.122899999809306,6.067200183868408,98.57729999976073,98.52928161621094,315.89599609375,355.58979999996154,51.475968,98.57729999976073,98.52928161621094,8,81.15458629947683,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,8,16,50,True,0,,e2e_kv,ok,,1766547425.6300097,17,8,6.122899999809306,6.067200183868408,98.57729999976073,98.52928161621094,315.89599609375,355.58979999996154,51.475968,104.70019999957003,104.59648180007935,25,238.77700329228279,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,8,17,51,False,,0,prefill,ok,,1766547426.0913365,17,0,4.3978999997307255,4.35916805267334,38.68449999981749,38.629310607910156,315.89599609375,,51.475968,4.3978999997307255,4.35916805267334,17,3865.481252652601,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,8,17,52,False,,0,kv_decode,ok,,1766547426.0913365,17,8,4.3978999997307255,4.35916805267334,38.68449999981749,38.629310607910156,315.89599609375,,51.475968,38.68449999981749,38.629310607910156,8,206.80117359763582,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,8,17,53,False,,0,e2e_kv,ok,,1766547426.0913365,17,8,4.3978999997307255,4.35916805267334,38.68449999981749,38.629310607910156,315.89599609375,,51.475968,43.082399999548215,42.988478660583496,25,580.2833639783801,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,8,18,54,False,,1,prefill,ok,,1766547426.135157,17,0,13.514700000087032,13.410143852233887,38.10669999984384,38.05459213256836,315.89599609375,,51.475968,13.514700000087032,13.410143852233887,17,1257.8895572887689,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,8,18,55,False,,1,kv_decode,ok,,1766547426.135157,17,8,13.514700000087032,13.410143852233887,38.10669999984384,38.05459213256836,315.89599609375,,51.475968,38.10669999984384,38.05459213256836,8,209.93683525555306,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,8,18,56,False,,1,e2e_kv,ok,,1766547426.135157,17,8,13.514700000087032,13.410143852233887,38.10669999984384,38.05459213256836,315.89599609375,,51.475968,51.62139999993087,51.464735984802246,25,484.2952728913489,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,8,19,57,False,,2,prefill,ok,,1766547426.1875157,17,0,4.414399999859597,4.376416206359863,31.222799999795825,31.176544189453125,315.89599609375,,51.475968,4.414399999859597,4.376416206359863,17,3851.032983087327,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,8,19,58,False,,2,kv_decode,ok,,1766547426.1875157,17,8,4.414399999859597,4.376416206359863,31.222799999795825,31.176544189453125,315.89599609375,,51.475968,31.222799999795825,31.176544189453125,8,256.22301651524896,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,8,19,59,False,,2,e2e_kv,ok,,1766547426.1875157,17,8,4.414399999859597,4.376416206359863,31.222799999795825,31.176544189453125,315.89599609375,,51.475968,35.63719999965542,35.55296039581299,25,701.5141481441226,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,8,20,60,True,0,,prefill,ok,,1766547426.2238262,9,0,142.3608999998578,,294.42199999994045,,,146.4458000000377,51.475968,142.3608999998578,,9,63.219605945234896,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,8,20,61,True,0,,kv_decode,ok,,1766547426.2238262,9,8,142.3608999998578,,294.42199999994045,,,146.4458000000377,51.475968,294.42199999994045,,8,27.17188253595729,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,8,20,62,True,0,,e2e_kv,ok,,1766547426.2238262,9,8,142.3608999998578,,294.42199999994045,,,146.4458000000377,51.475968,436.78289999979825,,17,38.92093760998394,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,8,21,63,False,,0,prefill,ok,,1766547426.807946,9,0,57.65129999963392,,264.0317000000323,,,,51.475968,57.65129999963392,,9,156.11096367397005,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,8,21,64,False,,0,kv_decode,ok,,1766547426.807946,9,8,57.65129999963392,,264.0317000000323,,,,51.475968,264.0317000000323,,8,30.29939208056844,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,8,21,65,False,,0,e2e_kv,ok,,1766547426.807946,9,8,57.65129999963392,,264.0317000000323,,,,51.475968,321.6829999996662,,17,52.847057506979354,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,8,22,66,False,,1,prefill,ok,,1766547427.1306386,9,0,46.22670000026119,,275.8890000000065,,,,51.475968,46.22670000026119,,9,194.6926776072951,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,8,22,67,False,,1,kv_decode,ok,,1766547427.1306386,9,8,46.22670000026119,,275.8890000000065,,,,51.475968,275.8890000000065,,8,28.997169151360914,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,8,22,68,False,,1,e2e_kv,ok,,1766547427.1306386,9,8,46.22670000026119,,275.8890000000065,,,,51.475968,322.1157000002677,,17,52.776067729656994,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,8,23,69,False,,2,prefill,ok,,1766547427.4534602,9,0,42.40379999964716,,279.61820000018633,,,,51.475968,42.40379999964716,,9,212.24512897605612,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,8,23,70,False,,2,kv_decode,ok,,1766547427.4534602,9,8,42.40379999964716,,279.61820000018633,,,,51.475968,279.61820000018633,,8,28.610440951249487,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,8,23,71,False,,2,e2e_kv,ok,,1766547427.4534602,9,8,42.40379999964716,,279.61820000018633,,,,51.475968,322.0219999998335,,17,52.791424188436785,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,8,24,72,True,0,,prefill,ok,,1766547427.7764773,9,0,34.72790000023451,34.65727996826172,25.166299999909825,25.133056640625,408.0185546875,217.69940000012866,45.1712,34.72790000023451,34.65727996826172,9,259.15762254381127,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,8,24,73,True,0,,kv_decode,ok,,1766547427.7764773,9,8,34.72790000023451,34.65727996826172,25.166299999909825,25.133056640625,408.0185546875,217.69940000012866,45.1712,25.166299999909825,25.133056640625,8,317.8854261464206,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,8,24,74,True,0,,e2e_kv,ok,,1766547427.7764773,9,8,34.72790000023451,34.65727996826172,25.166299999909825,25.133056640625,408.0185546875,217.69940000012866,45.1712,59.89420000014434,59.79033660888672,17,283.8338269808935,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,8,25,75,False,,0,prefill,ok,,1766547428.0548208,9,0,4.138799999964249,4.090879917144775,26.69819999982792,26.63315200805664,408.0185546875,,45.1712,4.138799999964249,4.090879917144775,9,2174.5433459161454,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,8,25,76,False,,0,kv_decode,ok,,1766547428.0548208,9,8,4.138799999964249,4.090879917144775,26.69819999982792,26.63315200805664,408.0185546875,,45.1712,26.69819999982792,26.63315200805664,8,299.64566899834307,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,8,25,77,False,,0,e2e_kv,ok,,1766547428.0548208,9,8,4.138799999964249,4.090879917144775,26.69819999982792,26.63315200805664,408.0185546875,,45.1712,30.83699999979217,30.724031925201416,17,551.2857930445431,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,8,26,78,False,,1,prefill,ok,,1766547428.0862443,9,0,4.1516999999657855,4.0774078369140625,26.528699999744276,26.49990463256836,408.0185546875,,45.1712,4.1516999999657855,4.0774078369140625,9,2167.7866898075895,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,8,26,79,False,,1,kv_decode,ok,,1766547428.0862443,9,8,4.1516999999657855,4.0774078369140625,26.528699999744276,26.49990463256836,408.0185546875,,45.1712,26.528699999744276,26.49990463256836,8,301.56019707249567,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,8,26,80,False,,1,e2e_kv,ok,,1766547428.0862443,9,8,4.1516999999657855,4.0774078369140625,26.528699999744276,26.49990463256836,408.0185546875,,45.1712,30.680399999710062,30.577312469482422,17,554.0996857981205,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,8,27,81,False,,2,prefill,ok,,1766547428.1176062,9,0,3.9205999996738683,3.8798398971557617,27.217899999868678,27.176959991455078,408.0185546875,,45.1712,3.9205999996738683,3.8798398971557617,9,2295.567005241202,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,8,27,82,False,,2,kv_decode,ok,,1766547428.1176062,9,8,3.9205999996738683,3.8798398971557617,27.217899999868678,27.176959991455078,408.0185546875,,45.1712,27.217899999868678,27.176959991455078,8,293.9242189896575,,,,,,,
