task_idx,scenario,backend,backend_kind,model,model_kind,params_millions,params_millions_config,prompt,prompt_chars,gen_tokens_target,batch_size_config,call_idx,sample_idx,is_warmup,warmup_idx,rep,mode,status,error,started_at_unix,batch_size,seq_len,prompt_tokens_raw,gen_tokens_raw,prefill_ms,prefill_cuda_event_ms,kv_decode_ms,kv_decode_cuda_event_ms,gpu_peak_mb,hf_load_ms,params_millions_measured,latency_ms,cuda_event_ms,tokens_total,tokens_per_s,gen_tokens,kv_decode_ms_equiv,kv_decode_ms_per_token,gen_tokens_equiv,ollama_wall_ms,ollama_total_duration_ms,ollama_load_ms,ollama_done_reason
0,medium,hf_cpu_fp32,hf,models/gpt2-45m,hf,45.171,45.171,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,3,10,False,,2,kv_decode,ok,,1766554425.4535332,1,17,17,64,16.093300000648014,,645.6779000000097,,,,45.1712,645.6779000000097,,64,99.1206296514083,64,,,,,,,
0,medium,hf_cpu_fp32,hf,models/gpt2-45m,hf,45.171,45.171,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,3,11,False,,2,e2e_kv,ok,,1766554425.4535332,1,17,17,64,16.093300000648014,,645.6779000000097,,,,45.1712,661.7712000006577,,81,122.39879885966555,64,,,,,,,
1,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,64,1,4,12,True,0,,prefill,ok,,1766554426.1157818,1,,92,64,876.7628,,2438.2267,,,,20900.0,876.7628,,92,104.93145922705662,0,2438.2267,38.0972921875,64,14330.592599999363,14207.5476,10815.1668,length
1,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,64,1,4,13,True,0,,kv_decode,ok,,1766554426.1157818,1,,92,64,876.7628,,2438.2267,,,,20900.0,2438.2267,,64,26.248584678364814,64,2438.2267,38.0972921875,64,14330.592599999363,14207.5476,10815.1668,length
1,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,64,1,4,14,True,0,,e2e_kv,ok,,1766554426.1157818,1,,92,64,876.7628,,2438.2267,,,,20900.0,3314.9895,,156,47.058972584981035,64,2438.2267,38.0972921875,64,14330.592599999363,14207.5476,10815.1668,length
1,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,64,1,5,15,False,,0,prefill,ok,,1766554440.446524,1,,92,64,49.6284,,2649.5874,,,,20900.0,49.6284,,92,1853.777272690637,0,2649.5874,41.399803125,64,3226.8003999997745,3202.9041,490.4389,length
1,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,64,1,5,16,False,,0,kv_decode,ok,,1766554440.446524,1,,92,64,49.6284,,2649.5874,,,,20900.0,2649.5874,,64,24.154704238101377,64,2649.5874,41.399803125,64,3226.8003999997745,3202.9041,490.4389,length
1,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,64,1,5,17,False,,0,e2e_kv,ok,,1766554440.446524,1,,92,64,49.6284,,2649.5874,,,,20900.0,2699.2158,,156,57.79456388777807,64,2649.5874,41.399803125,64,3226.8003999997745,3202.9041,490.4389,length
1,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,64,1,6,18,False,,1,prefill,ok,,1766554443.6744366,1,,92,64,50.5915,,2962.8472,,,,20900.0,50.5915,,92,1818.4872952966405,0,2962.8472,46.2944875,64,3454.1360000002896,3450.4848,429.2215,length
1,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,64,1,6,19,False,,1,kv_decode,ok,,1766554443.6744366,1,,92,64,50.5915,,2962.8472,,,,20900.0,2962.8472,,64,21.60084394497293,64,2962.8472,46.2944875,64,3454.1360000002896,3450.4848,429.2215,length
1,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,64,1,6,20,False,,1,e2e_kv,ok,,1766554443.6744366,1,,92,64,50.5915,,2962.8472,,,,20900.0,3013.4387,,156,51.76810133884588,64,2962.8472,46.2944875,64,3454.1360000002896,3450.4848,429.2215,length
1,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,64,1,7,21,False,,2,prefill,ok,,1766554447.1287746,1,,92,64,57.1897,,3188.5337,,,,20900.0,57.1897,,92,1608.6812835178362,0,3188.5337,49.8208390625,64,3703.2622000006086,3698.925,438.9958,length
1,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,64,1,7,22,False,,2,kv_decode,ok,,1766554447.1287746,1,,92,64,57.1897,,3188.5337,,,,20900.0,3188.5337,,64,20.07192208757273,64,3188.5337,49.8208390625,64,3703.2622000006086,3698.925,438.9958,length
1,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,64,1,7,23,False,,2,e2e_kv,ok,,1766554447.1287746,1,,92,64,57.1897,,3188.5337,,,,20900.0,3245.7234,,156,48.06324531535867,64,3188.5337,49.8208390625,64,3703.2622000006086,3698.925,438.9958,length
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,1,8,24,True,0,,prefill,ok,,1766554450.8321698,1,9,9,64,666.3520000001881,,1176.192799999626,,,307.20840000140015,96.08832,666.3520000001881,,9,13.506375009000436,0,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,1,8,25,True,0,,kv_decode,ok,,1766554450.8321698,1,9,9,64,666.3520000001881,,1176.192799999626,,,307.20840000140015,96.08832,1176.192799999626,,64,54.41284796167801,64,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,1,8,26,True,0,,e2e_kv,ok,,1766554450.8321698,1,9,9,64,666.3520000001881,,1176.192799999626,,,307.20840000140015,96.08832,1842.5447999998141,,73,39.619118080606434,64,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,1,9,27,False,,0,prefill,ok,,1766554452.9825761,1,9,9,64,24.782099999356433,,1206.1408999998093,,,,96.08832,24.782099999356433,,9,363.1653491929143,0,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,1,9,28,False,,0,kv_decode,ok,,1766554452.9825761,1,9,9,64,24.782099999356433,,1206.1408999998093,,,,96.08832,1206.1408999998093,,64,53.06179402423889,64,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,1,9,29,False,,0,e2e_kv,ok,,1766554452.9825761,1,9,9,64,24.782099999356433,,1206.1408999998093,,,,96.08832,1230.9229999991658,,73,59.30509057028707,64,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,1,10,30,False,,1,prefill,ok,,1766554454.2139316,1,9,9,64,21.355700000640354,,1177.8219000007084,,,,96.08832,21.355700000640354,,9,421.433153665304,0,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,1,10,31,False,,1,kv_decode,ok,,1766554454.2139316,1,9,9,64,21.355700000640354,,1177.8219000007084,,,,96.08832,1177.8219000007084,,64,54.337587032438016,64,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,1,10,32,False,,1,e2e_kv,ok,,1766554454.2139316,1,9,9,64,21.355700000640354,,1177.8219000007084,,,,96.08832,1199.1776000013488,,73,60.875053036279105,64,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,1,11,33,False,,2,prefill,ok,,1766554455.4135213,1,9,9,64,22.35079999991285,,1173.672800001441,,,,96.08832,22.35079999991285,,9,402.6701505107241,0,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,1,11,34,False,,2,kv_decode,ok,,1766554455.4135213,1,9,9,64,22.35079999991285,,1173.672800001441,,,,96.08832,1173.672800001441,,64,54.52967811805933,64,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,1,11,35,False,,2,e2e_kv,ok,,1766554455.4135213,1,9,9,64,22.35079999991285,,1173.672800001441,,,,96.08832,1196.0236000013538,,73,61.035584916482726,64,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,12,36,True,0,,prefill,ok,,1766554456.6100307,1,17,17,64,497.3525999994308,495.6201477050781,406.0444999995525,405.9689025878906,208.4267578125,363.45000000073924,96.08832,497.3525999994308,495.6201477050781,17,34.180981460676904,0,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,12,37,True,0,,kv_decode,ok,,1766554456.6100307,1,17,17,64,497.3525999994308,495.6201477050781,406.0444999995525,405.9689025878906,208.4267578125,363.45000000073924,96.08832,406.0444999995525,405.9689025878906,64,157.61819209488255,64,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,12,38,True,0,,e2e_kv,ok,,1766554456.6100307,1,17,17,64,497.3525999994308,495.6201477050781,406.0444999995525,405.9689025878906,208.4267578125,363.45000000073924,96.08832,903.3970999989833,901.5890502929688,81,89.66156743262864,64,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,13,39,False,,0,prefill,ok,,1766554458.0111222,1,17,17,64,5.556100000831066,5.487167835235596,278.66790000007313,278.640625,208.4267578125,,96.08832,5.556100000831066,5.487167835235596,17,3059.700148927699,0,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,13,40,False,,0,kv_decode,ok,,1766554458.0111222,1,17,17,64,5.556100000831066,5.487167835235596,278.66790000007313,278.640625,208.4267578125,,96.08832,278.66790000007313,278.640625,64,229.66405531452745,64,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,13,41,False,,0,e2e_kv,ok,,1766554458.0111222,1,17,17,64,5.556100000831066,5.487167835235596,278.66790000007313,278.640625,208.4267578125,,96.08832,284.2240000009042,284.1277928352356,81,284.98648952847867,64,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,14,42,False,,1,prefill,ok,,1766554458.2964094,1,17,17,64,5.237100000158534,5.193920135498047,278.4584000000905,278.43585205078125,208.4267578125,,96.08832,5.237100000158534,5.193920135498047,17,3246.0712989030926,0,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,14,43,False,,1,kv_decode,ok,,1766554458.2964094,1,17,17,64,5.237100000158534,5.193920135498047,278.4584000000905,278.43585205078125,208.4267578125,,96.08832,278.4584000000905,278.43585205078125,64,229.8368445698862,64,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,14,44,False,,1,e2e_kv,ok,,1766554458.2964094,1,17,17,64,5.237100000158534,5.193920135498047,278.4584000000905,278.43585205078125,208.4267578125,,96.08832,283.695500000249,283.6297721862793,81,285.51739453015256,64,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,15,45,False,,2,prefill,ok,,1766554458.580819,1,17,17,64,6.239000000277883,6.196191787719727,278.4339000008913,278.40087890625,208.4267578125,,96.08832,6.239000000277883,6.196191787719727,17,2724.795640205614,0,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,15,46,False,,2,kv_decode,ok,,1766554458.580819,1,17,17,64,6.239000000277883,6.196191787719727,278.4339000008913,278.40087890625,208.4267578125,,96.08832,278.4339000008913,278.40087890625,64,229.85706840939673,64,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,15,47,False,,2,e2e_kv,ok,,1766554458.580819,1,17,17,64,6.239000000277883,6.196191787719727,278.4339000008913,278.40087890625,208.4267578125,,96.08832,284.6729000011692,284.5970706939697,81,284.5370950296545,64,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,16,48,True,0,,prefill,ok,,1766554458.8664324,1,17,17,64,8.08330000108981,8.02883243560791,315.5408999991778,315.5074157714844,316.77099609375,292.0106000001397,51.475968,8.08330000108981,8.02883243560791,17,2103.1014558049333,0,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,16,49,True,0,,kv_decode,ok,,1766554458.8664324,1,17,17,64,8.08330000108981,8.02883243560791,315.5408999991778,315.5074157714844,316.77099609375,292.0106000001397,51.475968,315.5408999991778,315.5074157714844,64,202.82632140608956,64,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,16,50,True,0,,e2e_kv,ok,,1766554458.8664324,1,17,17,64,8.08330000108981,8.02883243560791,315.5408999991778,315.5074157714844,316.77099609375,292.0106000001397,51.475968,323.6242000002676,323.5362482070923,81,250.2903058545468,64,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,17,51,False,,0,prefill,ok,,1766554459.4834185,1,17,17,64,4.901099999187863,4.848959922790527,295.2607999995962,295.193603515625,316.77099609375,,51.475968,4.901099999187863,4.848959922790527,17,3468.6090883305756,0,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,17,52,False,,0,kv_decode,ok,,1766554459.4834185,1,17,17,64,4.901099999187863,4.848959922790527,295.2607999995962,295.193603515625,316.77099609375,,51.475968,295.2607999995962,295.193603515625,64,216.75752419585507,64,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,17,53,False,,0,e2e_kv,ok,,1766554459.4834185,1,17,17,64,4.901099999187863,4.848959922790527,295.2607999995962,295.193603515625,316.77099609375,,51.475968,300.16189999878407,300.0425634384155,81,269.85436859350943,64,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,18,54,False,,1,prefill,ok,,1766554459.784945,1,17,17,64,6.02210000033665,5.970143795013428,291.85489999872516,291.8041687011719,316.77099609375,,51.475968,6.02210000033665,5.970143795013428,17,2822.9355206737946,0,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,18,55,False,,1,kv_decode,ok,,1766554459.784945,1,17,17,64,6.02210000033665,5.970143795013428,291.85489999872516,291.8041687011719,316.77099609375,,51.475968,291.85489999872516,291.8041687011719,64,219.28704983291203,64,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,18,56,False,,1,e2e_kv,ok,,1766554459.784945,1,17,17,64,6.02210000033665,5.970143795013428,291.85489999872516,291.8041687011719,316.77099609375,,51.475968,297.8769999990618,297.7743124961853,81,271.92431775617155,64,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,19,57,False,,2,prefill,ok,,1766554460.0837352,1,17,17,64,5.342599999494269,5.29036808013916,289.9258999987069,289.8831481933594,316.77099609375,,51.475968,5.342599999494269,5.29036808013916,17,3181.9713251243256,0,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,19,58,False,,2,kv_decode,ok,,1766554460.0837352,1,17,17,64,5.342599999494269,5.29036808013916,289.9258999987069,289.8831481933594,316.77099609375,,51.475968,289.9258999987069,289.8831481933594,64,220.74605959759182,64,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,19,59,False,,2,e2e_kv,ok,,1766554460.0837352,1,17,17,64,5.342599999494269,5.29036808013916,289.9258999987069,289.8831481933594,316.77099609375,,51.475968,295.26849999820115,295.17351627349854,81,274.326587497459,64,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,1,20,60,True,0,,prefill,ok,,1766554460.3799818,1,9,9,64,94.00800000003073,,781.5155000007508,,,122.69229999947129,51.475968,94.00800000003073,,9,95.73653306098478,0,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,1,20,61,True,0,,kv_decode,ok,,1766554460.3799818,1,9,9,64,94.00800000003073,,781.5155000007508,,,122.69229999947129,51.475968,781.5155000007508,,64,81.89216976494838,64,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,1,20,62,True,0,,e2e_kv,ok,,1766554460.3799818,1,9,9,64,94.00800000003073,,781.5155000007508,,,122.69229999947129,51.475968,875.5235000007815,,73,83.37868715109856,64,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,1,21,63,False,,0,prefill,ok,,1766554461.378874,1,9,9,64,14.670200000182376,,767.6762999999482,,,,51.475968,14.670200000182376,,9,613.4885686553772,0,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,1,21,64,False,,0,kv_decode,ok,,1766554461.378874,1,9,9,64,14.670200000182376,,767.6762999999482,,,,51.475968,767.6762999999482,,64,83.3684718415878,64,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,1,21,65,False,,0,e2e_kv,ok,,1766554461.378874,1,9,9,64,14.670200000182376,,767.6762999999482,,,,51.475968,782.3465000001306,,73,93.30903889771068,64,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,1,22,66,False,,1,prefill,ok,,1766554462.1616757,1,9,9,64,14.033899999049027,,764.4908000002033,,,,51.475968,14.033899999049027,,9,641.3042704173369,0,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,1,22,67,False,,1,kv_decode,ok,,1766554462.1616757,1,9,9,64,14.033899999049027,,764.4908000002033,,,,51.475968,764.4908000002033,,64,83.71585374210257,64,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,1,22,68,False,,1,e2e_kv,ok,,1766554462.1616757,1,9,9,64,14.033899999049027,,764.4908000002033,,,,51.475968,778.5246999992523,,73,93.76709563623365,64,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,1,23,69,False,,2,prefill,ok,,1766554462.9406219,1,9,9,64,14.392299999599345,,759.0459999992163,,,,51.475968,14.392299999599345,,9,625.334380206815,0,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,1,23,70,False,,2,kv_decode,ok,,1766554462.9406219,1,9,9,64,14.392299999599345,,759.0459999992163,,,,51.475968,759.0459999992163,,64,84.31636554315033,64,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,64,1,23,71,False,,2,e2e_kv,ok,,1766554462.9406219,1,9,9,64,14.392299999599345,,759.0459999992163,,,,51.475968,773.4382999988156,,73,94.38374075878035,64,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,1,24,72,True,0,,prefill,ok,,1766554463.7147405,1,9,9,64,45.301000000108615,45.223838806152344,221.56549999999697,221.517822265625,408.6748046875,230.81710000042222,45.1712,45.301000000108615,45.223838806152344,9,198.67111101252559,0,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,1,24,73,True,0,,kv_decode,ok,,1766554463.7147405,1,9,9,64,45.301000000108615,45.223838806152344,221.56549999999697,221.517822265625,408.6748046875,230.81710000042222,45.1712,221.56549999999697,221.517822265625,64,288.8536347039628,64,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,1,24,74,True,0,,e2e_kv,ok,,1766554463.7147405,1,9,9,64,45.301000000108615,45.223838806152344,221.56549999999697,221.517822265625,408.6748046875,230.81710000042222,45.1712,266.8665000001056,266.74166107177734,73,273.54501220636956,64,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,1,25,75,False,,0,prefill,ok,,1766554464.213871,1,9,9,64,4.0430999997624895,3.9987521171569824,218.43540000008943,218.380615234375,408.6748046875,,45.1712,4.0430999997624895,3.9987521171569824,9,2226.014691827732,0,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,1,25,76,False,,0,kv_decode,ok,,1766554464.213871,1,9,9,64,4.0430999997624895,3.9987521171569824,218.43540000008943,218.380615234375,408.6748046875,,45.1712,218.43540000008943,218.380615234375,64,292.9928024485674,64,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,1,25,77,False,,0,e2e_kv,ok,,1766554464.213871,1,9,9,64,4.0430999997624895,3.9987521171569824,218.43540000008943,218.380615234375,408.6748046875,,45.1712,222.47849999985192,222.37936735153198,73,328.12159377220087,64,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,64,1,26,78,False,,1,prefill,ok,,1766554464.43707,1,9,9,64,3.84940000003553,3.8023040294647217,215.63849999984086,215.6112060546875,408.6748046875,,45.1712,3.84940000003553,3.8023040294647217,9,2338.0267054390115,0,,,,,,,
