task_idx,scenario,backend,backend_kind,model,model_kind,params_millions,params_millions_config,prompt,prompt_chars,gen_tokens_target,batch_size_config,call_idx,sample_idx,is_warmup,warmup_idx,rep,mode,status,error,started_at_unix,batch_size,seq_len,prompt_tokens_raw,gen_tokens_raw,prefill_ms,prefill_cuda_event_ms,kv_decode_ms,kv_decode_cuda_event_ms,gpu_peak_mb,hf_load_ms,params_millions_measured,latency_ms,cuda_event_ms,tokens_total,tokens_per_s,gen_tokens,kv_decode_ms_equiv,kv_decode_ms_per_token,gen_tokens_equiv,ollama_wall_ms,ollama_total_duration_ms,ollama_load_ms,ollama_done_reason
1,short,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Summarize RLHF in one sentence.,31,32,1,7,23,False,,2,e2e_kv,ok,,1766554325.705375,1,,92,32,65.9739,,1494.6699,,,,20900.0,1560.6438,,124,79.45438927191458,32,1494.6699,46.708434375,32,2025.1697000003333,2004.1022,433.0687,length
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,32,1,8,24,True,0,,prefill,ok,,1766554327.7307174,1,9,9,32,692.5157000005129,,597.6105999998254,,,301.59199999980046,96.08832,692.5157000005129,,9,12.996095250971688,0,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,32,1,8,25,True,0,,kv_decode,ok,,1766554327.7307174,1,9,9,32,692.5157000005129,,597.6105999998254,,,301.59199999980046,96.08832,597.6105999998254,,32,53.54657363843505,32,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,32,1,8,26,True,0,,e2e_kv,ok,,1766554327.7307174,1,9,9,32,692.5157000005129,,597.6105999998254,,,301.59199999980046,96.08832,1290.1263000003382,,41,31.779834268931072,32,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,32,1,9,27,False,,0,prefill,ok,,1766554329.323135,1,9,9,32,21.75859999988461,,577.3736999999528,,,,96.08832,21.75859999988461,,9,413.6295533741936,0,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,32,1,9,28,False,,0,kv_decode,ok,,1766554329.323135,1,9,9,32,21.75859999988461,,577.3736999999528,,,,96.08832,577.3736999999528,,32,55.42337657569546,32,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,32,1,9,29,False,,0,e2e_kv,ok,,1766554329.323135,1,9,9,32,21.75859999988461,,577.3736999999528,,,,96.08832,599.1322999998374,,41,68.43229784141353,32,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,32,1,10,30,False,,1,prefill,ok,,1766554329.9226255,1,9,9,32,23.80079999966256,,608.7845000001835,,,,96.08832,23.80079999966256,,9,378.1385499700682,0,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,32,1,10,31,False,,1,kv_decode,ok,,1766554329.9226255,1,9,9,32,23.80079999966256,,608.7845000001835,,,,96.08832,608.7845000001835,,32,52.56375614029325,32,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,32,1,10,32,False,,1,e2e_kv,ok,,1766554329.9226255,1,9,9,32,23.80079999966256,,608.7845000001835,,,,96.08832,632.585299999846,,41,64.81339354551865,32,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,32,1,11,33,False,,2,prefill,ok,,1766554330.555648,1,9,9,32,25.001899999551824,,600.0282000004518,,,,96.08832,25.001899999551824,,9,359.97264208565474,0,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,32,1,11,34,False,,2,kv_decode,ok,,1766554330.555648,1,9,9,32,25.001899999551824,,600.0282000004518,,,,96.08832,600.0282000004518,,32,53.33082678443431,32,,,,,,,
2,short,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,32,1,11,35,False,,2,e2e_kv,ok,,1766554330.555648,1,9,9,32,25.001899999551824,,600.0282000004518,,,,96.08832,625.0301000000036,,41,65.596840856144,32,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,32,1,12,36,True,0,,prefill,ok,,1766554331.181179,1,17,17,32,457.87059999929625,456.2433776855469,265.4116999983671,265.3682556152344,207.6767578125,381.12550000005285,96.08832,457.87059999929625,456.2433776855469,17,37.128393917465175,0,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,32,1,12,37,True,0,,kv_decode,ok,,1766554331.181179,1,17,17,32,457.87059999929625,456.2433776855469,265.4116999983671,265.3682556152344,207.6767578125,381.12550000005285,96.08832,265.4116999983671,265.3682556152344,32,120.56740528091592,32,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,32,1,12,38,True,0,,e2e_kv,ok,,1766554331.181179,1,17,17,32,457.87059999929625,456.2433776855469,265.4116999983671,265.3682556152344,207.6767578125,381.12550000005285,96.08832,723.2822999976634,721.6116333007812,49,67.74671521777638,32,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,32,1,13,39,False,,0,prefill,ok,,1766554332.4253087,1,17,17,32,6.561999998666579,6.487040042877197,147.07069999894884,147.03695678710938,207.6767578125,,96.08832,6.561999998666579,6.487040042877197,17,2590.6735756559674,0,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,32,1,13,40,False,,0,kv_decode,ok,,1766554332.4253087,1,17,17,32,6.561999998666579,6.487040042877197,147.07069999894884,147.03695678710938,207.6767578125,,96.08832,147.07069999894884,147.03695678710938,32,217.58242804466636,32,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,32,1,13,41,False,,0,e2e_kv,ok,,1766554332.4253087,1,17,17,32,6.561999998666579,6.487040042877197,147.07069999894884,147.03695678710938,207.6767578125,,96.08832,153.63269999761542,153.52399682998657,49,318.9425167998775,32,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,32,1,14,42,False,,1,prefill,ok,,1766554332.5798223,1,17,17,32,7.788500000970089,7.738976001739502,134.45519999913813,134.41944885253906,207.6767578125,,96.08832,7.788500000970089,7.738976001739502,17,2182.7052703193917,0,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,32,1,14,43,False,,1,kv_decode,ok,,1766554332.5798223,1,17,17,32,7.788500000970089,7.738976001739502,134.45519999913813,134.41944885253906,207.6767578125,,96.08832,134.45519999913813,134.41944885253906,32,237.9974891280153,32,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,32,1,14,44,False,,1,e2e_kv,ok,,1766554332.5798223,1,17,17,32,7.788500000970089,7.738976001739502,134.45519999913813,134.41944885253906,207.6767578125,,96.08832,142.24370000010822,142.15842485427856,49,344.4792282537836,32,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,32,1,15,45,False,,2,prefill,ok,,1766554332.722875,1,17,17,32,5.328299999746378,5.2781758308410645,153.48979999907897,153.4626922607422,207.6767578125,,96.08832,5.328299999746378,5.2781758308410645,17,3190.511044950394,0,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,32,1,15,46,False,,2,kv_decode,ok,,1766554332.722875,1,17,17,32,5.328299999746378,5.2781758308410645,153.48979999907897,153.4626922607422,207.6767578125,,96.08832,153.48979999907897,153.4626922607422,32,208.48290896327978,32,,,,,,,
3,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,32,1,15,47,False,,2,e2e_kv,ok,,1766554332.722875,1,17,17,32,5.328299999746378,5.2781758308410645,153.48979999907897,153.4626922607422,207.6767578125,,96.08832,158.81809999882535,158.74086809158325,49,308.52906564404446,32,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,32,1,16,48,True,0,,prefill,ok,,1766554332.8824034,1,17,17,32,8.723999999347143,8.671551704406738,184.38729999979842,184.34970092773438,316.27099609375,297.99820000152977,51.475968,8.723999999347143,8.671551704406738,17,1948.6474095910348,0,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,32,1,16,49,True,0,,kv_decode,ok,,1766554332.8824034,1,17,17,32,8.723999999347143,8.671551704406738,184.38729999979842,184.34970092773438,316.27099609375,297.99820000152977,51.475968,184.38729999979842,184.34970092773438,32,173.54774434049952,32,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,32,1,16,50,True,0,,e2e_kv,ok,,1766554332.8824034,1,17,17,32,8.723999999347143,8.671551704406738,184.38729999979842,184.34970092773438,316.27099609375,297.99820000152977,51.475968,193.11129999914556,193.0212526321411,49,253.73968276437893,32,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,32,1,17,51,False,,0,prefill,ok,,1766554333.3747728,1,17,17,32,5.362500000046566,5.309599876403809,143.97749999989173,143.91807556152344,316.27099609375,,51.475968,5.362500000046566,5.309599876403809,17,3170.1631701356414,0,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,32,1,17,52,False,,0,kv_decode,ok,,1766554333.3747728,1,17,17,32,5.362500000046566,5.309599876403809,143.97749999989173,143.91807556152344,316.27099609375,,51.475968,143.97749999989173,143.91807556152344,32,222.25694987080664,32,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,32,1,17,53,False,,0,e2e_kv,ok,,1766554333.3747728,1,17,17,32,5.362500000046566,5.309599876403809,143.97749999989173,143.91807556152344,316.27099609375,,51.475968,149.3399999999383,149.22767543792725,49,328.1103522165545,32,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,32,1,18,54,False,,1,prefill,ok,,1766554333.5266716,1,17,17,32,6.920799998624716,6.868000030517578,142.4458000001323,142.40972900390625,316.27099609375,,51.475968,6.920799998624716,6.868000030517578,17,2456.363426681626,0,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,32,1,18,55,False,,1,kv_decode,ok,,1766554333.5266716,1,17,17,32,6.920799998624716,6.868000030517578,142.4458000001323,142.40972900390625,316.27099609375,,51.475968,142.4458000001323,142.40972900390625,32,224.6468481343099,32,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,32,1,18,56,False,,1,e2e_kv,ok,,1766554333.5266716,1,17,17,32,6.920799998624716,6.868000030517578,142.4458000001323,142.40972900390625,316.27099609375,,51.475968,149.366599998757,149.27772903442383,49,328.05192057935153,32,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,32,1,19,57,False,,2,prefill,ok,,1766554333.6770363,1,17,17,32,4.868900001383736,4.800960063934326,137.8681999995024,137.83859252929688,316.27099609375,,51.475968,4.868900001383736,4.800960063934326,17,3491.5483980300723,0,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,32,1,19,58,False,,2,kv_decode,ok,,1766554333.6770363,1,17,17,32,4.868900001383736,4.800960063934326,137.8681999995024,137.83859252929688,316.27099609375,,51.475968,137.8681999995024,137.83859252929688,32,232.1057357687668,32,,,,,,,
4,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,32,1,19,59,False,,2,e2e_kv,ok,,1766554333.6770363,1,17,17,32,4.868900001383736,4.800960063934326,137.8681999995024,137.83859252929688,316.27099609375,,51.475968,142.73710000088613,142.6395525932312,49,343.2884652952582,32,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,32,1,20,60,True,0,,prefill,ok,,1766554333.8204677,1,9,9,32,97.96749999986787,,374.2452000005869,,,123.5701000005065,51.475968,97.96749999986787,,9,91.86720085755111,0,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,32,1,20,61,True,0,,kv_decode,ok,,1766554333.8204677,1,9,9,32,97.96749999986787,,374.2452000005869,,,123.5701000005065,51.475968,374.2452000005869,,32,85.50543868017496,32,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,32,1,20,62,True,0,,e2e_kv,ok,,1766554333.8204677,1,9,9,32,97.96749999986787,,374.2452000005869,,,123.5701000005065,51.475968,472.2127000004548,,41,86.82528021791984,32,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,32,1,21,63,False,,0,prefill,ok,,1766554334.4170084,1,9,9,32,17.95459999993909,,397.57620000091265,,,,51.475968,17.95459999993909,,9,501.26429995825754,0,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,32,1,21,64,False,,0,kv_decode,ok,,1766554334.4170084,1,9,9,32,17.95459999993909,,397.57620000091265,,,,51.475968,397.57620000091265,,32,80.48771531074179,32,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,32,1,21,65,False,,0,e2e_kv,ok,,1766554334.4170084,1,9,9,32,17.95459999993909,,397.57620000091265,,,,51.475968,415.53080000085174,,41,98.66897953151958,32,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,32,1,22,66,False,,1,prefill,ok,,1766554334.8331504,1,9,9,32,16.618699999526143,,385.235300000204,,,,51.475968,16.618699999526143,,9,541.5586056825516,0,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,32,1,22,67,False,,1,kv_decode,ok,,1766554334.8331504,1,9,9,32,16.618699999526143,,385.235300000204,,,,51.475968,385.235300000204,,32,83.06611569599944,32,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,32,1,22,68,False,,1,e2e_kv,ok,,1766554334.8331504,1,9,9,32,16.618699999526143,,385.235300000204,,,,51.475968,401.85399999973015,,41,102.02710437130781,32,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,32,1,23,69,False,,2,prefill,ok,,1766554335.2354522,1,9,9,32,14.613000001190812,,375.24800000028335,,,,51.475968,14.613000001190812,,9,615.889960943447,0,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,32,1,23,70,False,,2,kv_decode,ok,,1766554335.2354522,1,9,9,32,14.613000001190812,,375.24800000028335,,,,51.475968,375.24800000028335,,32,85.27693685236386,32,,,,,,,
5,short,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Summarize RLHF in one sentence.,31,32,1,23,71,False,,2,e2e_kv,ok,,1766554335.2354522,1,9,9,32,14.613000001190812,,375.24800000028335,,,,51.475968,389.86100000147417,,41,105.16568725736857,32,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,32,1,24,72,True,0,,prefill,ok,,1766554335.6256902,1,9,9,32,42.978100000254926,42.86809539794922,128.58690000030037,128.5191650390625,408.2998046875,195.52370000019437,45.1712,42.978100000254926,42.86809539794922,9,209.40897805967728,0,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,32,1,24,73,True,0,,kv_decode,ok,,1766554335.6256902,1,9,9,32,42.978100000254926,42.86809539794922,128.58690000030037,128.5191650390625,408.2998046875,195.52370000019437,45.1712,128.58690000030037,128.5191650390625,32,248.85894286218308,32,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,32,1,24,74,True,0,,e2e_kv,ok,,1766554335.6256902,1,9,9,32,42.978100000254926,42.86809539794922,128.58690000030037,128.5191650390625,408.2998046875,195.52370000019437,45.1712,171.5650000005553,171.38726043701172,41,238.97648121625795,32,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,32,1,25,75,False,,0,prefill,ok,,1766554335.9938781,1,9,9,32,4.545699999653152,4.493023872375488,129.70189999941795,129.6670379638672,408.2998046875,,45.1712,4.545699999653152,4.493023872375488,9,1979.8930859244388,0,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,32,1,25,76,False,,0,kv_decode,ok,,1766554335.9938781,1,9,9,32,4.545699999653152,4.493023872375488,129.70189999941795,129.6670379638672,408.2998046875,,45.1712,129.70189999941795,129.6670379638672,32,246.71959316049808,32,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,32,1,25,77,False,,0,e2e_kv,ok,,1766554335.9938781,1,9,9,32,4.545699999653152,4.493023872375488,129.70189999941795,129.6670379638672,408.2998046875,,45.1712,134.2475999990711,134.16006183624268,41,305.4058322106592,32,,,,,,,
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,32,1,26,78,False,,1,prefill,ok,,1766554336.1289558,1,9,9,32,4.407600001286482,4.358560085296631,113.34569999962696,113.29808044433594,408.2998046875,,45.1712,4.407600001286482,4.358560085296631,9,2041.9275790391814,0,,,,,,,
