task_idx,scenario,backend,backend_kind,model,model_kind,params_millions,params_millions_config,prompt,prompt_chars,gen_tokens_target,batch_size_config,call_idx,sample_idx,is_warmup,warmup_idx,rep,mode,status,error,started_at_unix,batch_size,seq_len,prompt_tokens_raw,gen_tokens_raw,prefill_ms,prefill_cuda_event_ms,kv_decode_ms,kv_decode_cuda_event_ms,gpu_peak_mb,hf_load_ms,params_millions_measured,latency_ms,cuda_event_ms,tokens_total,tokens_per_s,gen_tokens
2,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,8,26,True,0,,e2e_kv,ok,,1766555070.8154128,1,17,17,512,5.497899999681977,5.437983989715576,2127.5815999997576,2127.582275390625,241.66650390625,205.31860000119195,51.475968,2133.0794999994396,2133.0202593803406,529,247.9982579177846,512
2,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,9,27,False,,0,prefill,ok,,1766555073.154779,1,17,17,512,4.836699999941629,4.788671970367432,2176.7008999995596,2176.70654296875,241.66650390625,,51.475968,4.836699999941629,4.788671970367432,17,3514.7931441282612,0
2,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,9,28,False,,0,kv_decode,ok,,1766555073.154779,1,17,17,512,4.836699999941629,4.788671970367432,2176.7008999995596,2176.70654296875,241.66650390625,,51.475968,2176.7008999995596,2176.70654296875,512,235.21835269149912,512
2,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,9,29,False,,0,e2e_kv,ok,,1766555073.154779,1,17,17,512,4.836699999941629,4.788671970367432,2176.7008999995596,2176.70654296875,241.66650390625,,51.475968,2181.5375999995013,2181.4952149391174,529,242.4895174853374,512
2,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,10,30,False,,1,prefill,ok,,1766555075.33701,1,17,17,512,5.3768000016134465,5.326111793518066,2182.000799999514,2181.981201171875,241.66650390625,,51.475968,5.3768000016134465,5.326111793518066,17,3161.7318841873816,0
2,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,10,31,False,,1,kv_decode,ok,,1766555075.33701,1,17,17,512,5.3768000016134465,5.326111793518066,2182.000799999514,2181.981201171875,241.66650390625,,51.475968,2182.000799999514,2181.981201171875,512,234.64702671058325,512
2,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,10,32,False,,1,e2e_kv,ok,,1766555075.33701,1,17,17,512,5.3768000016134465,5.326111793518066,2182.000799999514,2181.981201171875,241.66650390625,,51.475968,2187.3776000011276,2187.307312965393,529,241.84210353060547,512
2,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,11,33,False,,2,prefill,ok,,1766555077.525173,1,17,17,512,4.7725999993417645,4.717152118682861,2114.728299999115,2114.735107421875,241.66650390625,,51.475968,4.7725999993417645,4.717152118682861,17,3561.9997490559936,0
2,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,11,34,False,,2,kv_decode,ok,,1766555077.525173,1,17,17,512,4.7725999993417645,4.717152118682861,2114.728299999115,2114.735107421875,241.66650390625,,51.475968,2114.728299999115,2114.735107421875,512,242.11148070426557,512
2,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,11,35,False,,2,e2e_kv,ok,,1766555077.525173,1,17,17,512,4.7725999993417645,4.717152118682861,2114.728299999115,2114.735107421875,241.66650390625,,51.475968,2119.5008999984566,2119.452259540558,529,249.58706080303398,512
3,medium,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,12,36,True,0,,prefill,ok,,1766555079.6455302,1,17,17,512,3.830300000117859,3.7754878997802734,883.6785999992571,883.6557006835938,287.38818359375,126.29070000002685,25.016064,3.830300000117859,3.7754878997802734,17,4438.294650412999,0
3,medium,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,12,37,True,0,,kv_decode,ok,,1766555079.6455302,1,17,17,512,3.830300000117859,3.7754878997802734,883.6785999992571,883.6557006835938,287.38818359375,126.29070000002685,25.016064,883.6785999992571,883.6557006835938,512,579.3961741298594,512
3,medium,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,12,38,True,0,,e2e_kv,ok,,1766555079.6455302,1,17,17,512,3.830300000117859,3.7754878997802734,883.6785999992571,883.6557006835938,287.38818359375,126.29070000002685,25.016064,887.508899999375,887.431188583374,529,596.0503607348304,512
3,medium,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,13,39,False,,0,prefill,ok,,1766555080.6601884,1,17,17,512,2.2767999998904997,2.235743999481201,882.8714999999647,882.8477172851562,287.38818359375,,25.016064,2.2767999998904997,2.235743999481201,17,7466.6198176465205,0
3,medium,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,13,40,False,,0,kv_decode,ok,,1766555080.6601884,1,17,17,512,2.2767999998904997,2.235743999481201,882.8714999999647,882.8477172851562,287.38818359375,,25.016064,882.8714999999647,882.8477172851562,512,579.9258442480253,512
3,medium,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,13,41,False,,0,e2e_kv,ok,,1766555080.6601884,1,17,17,512,2.2767999998904997,2.235743999481201,882.8714999999647,882.8477172851562,287.38818359375,,25.016064,885.1482999998552,885.0834612846375,529,597.6399660939151,512
3,medium,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,14,42,False,,1,prefill,ok,,1766555081.5461414,1,17,17,512,2.192300000388059,2.15283203125,869.9970999987272,869.983154296875,287.38818359375,,25.016064,2.192300000388059,2.15283203125,17,7754.413172006948,0
3,medium,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,14,43,False,,1,kv_decode,ok,,1766555081.5461414,1,17,17,512,2.192300000388059,2.15283203125,869.9970999987272,869.983154296875,287.38818359375,,25.016064,869.9970999987272,869.983154296875,512,588.5077088196605,512
3,medium,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,14,44,False,,1,e2e_kv,ok,,1766555081.5461414,1,17,17,512,2.192300000388059,2.15283203125,869.9970999987272,869.983154296875,287.38818359375,,25.016064,872.1893999991153,872.135986328125,529,606.5196389689403,512
3,medium,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,15,45,False,,2,prefill,ok,,1766555082.419125,1,17,17,512,2.2676999997202074,2.221247911453247,884.0956000003644,884.0775756835938,287.38818359375,,25.016064,2.2676999997202074,2.221247911453247,17,7496.5824412830125,0
3,medium,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,15,46,False,,2,kv_decode,ok,,1766555082.419125,1,17,17,512,2.2676999997202074,2.221247911453247,884.0956000003644,884.0775756835938,287.38818359375,,25.016064,884.0956000003644,884.0775756835938,512,579.1228912346006,512
3,medium,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,15,47,False,,2,e2e_kv,ok,,1766555082.419125,1,17,17,512,2.2676999997202074,2.221247911453247,884.0956000003644,884.0775756835938,287.38818359375,,25.016064,886.3633000000846,886.298823595047,529,596.8207393062748,512
4,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,16,48,True,0,,prefill,ok,,1766555083.3061094,1,17,17,512,14.50259999910486,14.44422435760498,2038.898099999642,2038.90478515625,493.1259765625,264.8895000002085,96.08832,14.50259999910486,14.44422435760498,17,1172.2036049432024,0
4,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,16,49,True,0,,kv_decode,ok,,1766555083.3061094,1,17,17,512,14.50259999910486,14.44422435760498,2038.898099999642,2038.90478515625,493.1259765625,264.8895000002085,96.08832,2038.898099999642,2038.90478515625,512,251.11603174287617,512
4,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,16,50,True,0,,e2e_kv,ok,,1766555083.3061094,1,17,17,512,14.50259999910486,14.44422435760498,2038.898099999642,2038.90478515625,493.1259765625,264.8895000002085,96.08832,2053.400699998747,2053.349009513855,529,257.6214179727916,512
4,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,17,51,False,,0,prefill,ok,,1766555085.6253135,1,17,17,512,5.000799999834271,4.947423934936523,2059.6108000008826,2059.6162109375,493.1259765625,,96.08832,5.000799999834271,4.947423934936523,17,3399.4560871387353,0
4,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,17,52,False,,0,kv_decode,ok,,1766555085.6253135,1,17,17,512,5.000799999834271,4.947423934936523,2059.6108000008826,2059.6162109375,493.1259765625,,96.08832,2059.6108000008826,2059.6162109375,512,248.59065605976653,512
4,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,17,53,False,,0,e2e_kv,ok,,1766555085.6253135,1,17,17,512,5.000799999834271,4.947423934936523,2059.6108000008826,2059.6162109375,493.1259765625,,96.08832,2064.611600000717,2064.5636348724365,529,256.22252630946,512
4,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,18,54,False,,1,prefill,ok,,1766555087.6906822,1,17,17,512,5.784299999504583,5.737855911254883,2122.908600000301,2122.919677734375,493.1259765625,,96.08832,5.784299999504583,5.737855911254883,17,2938.990024973813,0
4,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,18,55,False,,1,kv_decode,ok,,1766555087.6906822,1,17,17,512,5.784299999504583,5.737855911254883,2122.908600000301,2122.919677734375,493.1259765625,,96.08832,2122.908600000301,2122.919677734375,512,241.1785415537567,512
4,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,18,56,False,,1,e2e_kv,ok,,1766555087.6906822,1,17,17,512,5.784299999504583,5.737855911254883,2122.908600000301,2122.919677734375,493.1259765625,,96.08832,2128.6928999998054,2128.65753364563,529,248.5093082238628,512
4,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,19,57,False,,2,prefill,ok,,1766555089.8200364,1,17,17,512,4.982200000085868,4.927264213562012,2116.93539999942,2116.936767578125,493.1259765625,,96.08832,4.982200000085868,4.927264213562012,17,3412.147244130506,0
4,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,19,58,False,,2,kv_decode,ok,,1766555089.8200364,1,17,17,512,4.982200000085868,4.927264213562012,2116.93539999942,2116.936767578125,493.1259765625,,96.08832,2116.93539999942,2116.936767578125,512,241.8590572013394,512
4,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,19,59,False,,2,e2e_kv,ok,,1766555089.8200364,1,17,17,512,4.982200000085868,4.927264213562012,2116.93539999942,2116.936767578125,493.1259765625,,96.08832,2121.917599999506,2121.864031791687,529,249.30280044810561,512
5,medium,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,20,60,True,0,,prefill,ok,,1766555091.9426856,1,17,17,512,187.30949999917357,187.23568725585938,984.5607000006567,984.5350341796875,482.9345703125,118.4291999998095,0.102714,187.30949999917357,187.23568725585938,17,90.75887768679648,0
5,medium,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,20,61,True,0,,kv_decode,ok,,1766555091.9426856,1,17,17,512,187.30949999917357,187.23568725585938,984.5607000006567,984.5350341796875,482.9345703125,118.4291999998095,0.102714,984.5607000006567,984.5350341796875,512,520.0288819162278,512
5,medium,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,20,62,True,0,,e2e_kv,ok,,1766555091.9426856,1,17,17,512,187.30949999917357,187.23568725585938,984.5607000006567,984.5350341796875,482.9345703125,118.4291999998095,0.102714,1171.8701999998302,1171.7707214355469,529,451.41518232998556,512
5,medium,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,21,63,False,,0,prefill,ok,,1766555093.2339566,1,17,17,512,2.617399999508052,2.5460479259490967,874.1437000007863,874.1140747070312,482.9345703125,,0.102714,2.617399999508052,2.5460479259490967,17,6494.995034459846,0
5,medium,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,21,64,False,,0,kv_decode,ok,,1766555093.2339566,1,17,17,512,2.617399999508052,2.5460479259490967,874.1437000007863,874.1140747070312,482.9345703125,,0.102714,874.1437000007863,874.1140747070312,512,585.7160556090943,512
5,medium,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,21,65,False,,0,e2e_kv,ok,,1766555093.2339566,1,17,17,512,2.617399999508052,2.5460479259490967,874.1437000007863,874.1140747070312,482.9345703125,,0.102714,876.7611000002944,876.6601226329803,529,603.3570604350745,512
5,medium,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,22,66,False,,1,prefill,ok,,1766555094.1113565,1,17,17,512,2.4829000012687175,2.4242238998413086,860.8312000014848,860.8020629882812,482.9345703125,,0.102714,2.4829000012687175,2.4242238998413086,17,6846.8323296601975,0
5,medium,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,22,67,False,,1,kv_decode,ok,,1766555094.1113565,1,17,17,512,2.4829000012687175,2.4242238998413086,860.8312000014848,860.8020629882812,482.9345703125,,0.102714,860.8312000014848,860.8020629882812,512,594.773981239431,512
5,medium,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,22,68,False,,1,e2e_kv,ok,,1766555094.1113565,1,17,17,512,2.4829000012687175,2.4242238998413086,860.8312000014848,860.8020629882812,482.9345703125,,0.102714,863.3141000027535,863.2262868881226,529,612.7549636897078,512
5,medium,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,23,69,False,,2,prefill,ok,,1766555094.975331,1,17,17,512,2.10010000046168,2.0542399883270264,837.5226999996812,837.49169921875,482.9345703125,,0.102714,2.10010000046168,2.0542399883270264,17,8094.852624285876,0
5,medium,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,23,70,False,,2,kv_decode,ok,,1766555094.975331,1,17,17,512,2.10010000046168,2.0542399883270264,837.5226999996812,837.49169921875,482.9345703125,,0.102714,837.5226999996812,837.49169921875,512,611.326713891092,512
5,medium,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,23,71,False,,2,e2e_kv,ok,,1766555094.975331,1,17,17,512,2.10010000046168,2.0542399883270264,837.5226999996812,837.49169921875,482.9345703125,,0.102714,839.6228000001429,839.545939207077,529,630.0448248903078,512
6,medium,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,24,72,True,0,,prefill,ok,,1766555095.81562,1,17,17,512,7.022399999186746,6.966847896575928,1380.5197999990924,1380.5086669921875,641.03662109375,234.10560000047553,74.824704,7.022399999186746,6.966847896575928,17,2420.8247895261943,0
6,medium,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,24,73,True,0,,kv_decode,ok,,1766555095.81562,1,17,17,512,7.022399999186746,6.966847896575928,1380.5197999990924,1380.5086669921875,641.03662109375,234.10560000047553,74.824704,1380.5197999990924,1380.5086669921875,512,370.87479658048846,512
